test_id,A0_hex,A1_hex,A2_hex,A3_hex,B0_hex,B1_hex,B2_hex,B3_hex,C0_hex,A0_real,A1_real,A2_real,A3_real,B0_real,B1_real,B2_real,B3_real,C0_real,reference_real
172,B1,30,35,24,31,AE,33,AB,AD,-0.5625,0.5,0.8125,0.1875,0.5625,-0.4375,0.6875,-0.34375,-0.40625,-0.447265625
173,20,26,99,33,30,15,34,A5,A6,0.125,0.21875,-0.0703125,0.6875,0.5,0.05078125,0.75,-0.203125,-0.21875,-0.3375244140625
174,37,AC,B4,33,2C,AB,32,2B,9C,0.9375,-0.375,-0.75,0.6875,0.375,-0.34375,0.625,0.34375,-0.09375,0.154296875
175,17,36,1A,B5,A0,AD,37,A0,A5,0.05859375,0.875,0.078125,-0.8125,-0.125,-0.40625,0.9375,-0.125,-0.203125,-0.39111328125
176,30,30,B5,2C,36,22,AE,36,B6,0.5,0.5,-0.8125,0.375,0.875,0.15625,-0.4375,0.875,-0.875,0.32421875
177,8A,B2,1E,A5,34,B6,99,AE,B5,-0.01953125,-0.625,0.109375,-0.203125,0.75,-0.875,-0.0703125,-0.4375,-0.8125,-0.1990966796875
178,33,2A,A9,18,9D,B6,AB,B7,B5,0.6875,0.3125,-0.28125,0.0625,-0.1015625,-0.875,-0.34375,-0.9375,-0.8125,-1.11767578125
179,33,31,AD,B7,34,B6,B0,33,21,0.6875,0.5625,-0.40625,-0.9375,0.75,-0.875,-0.5,0.6875,0.140625,-0.27734375
180,A0,31,35,22,35,B6,12,2C,33,-0.125,0.5625,0.8125,0.15625,0.8125,-0.875,0.0390625,0.375,0.6875,0.18408203125
181,94,28,AE,2F,22,38,16,B2,31,-0.046875,0.25,-0.4375,0.46875,0.15625,1.0,0.0546875,-0.625,0.5625,0.48828125
182,9D,B4,37,85,B3,B2,B0,36,32,-0.1015625,-0.75,0.9375,-0.009765625,-0.6875,-0.625,-0.5,0.875,0.625,0.686279296875
183,B7,2D,AB,A0,30,AD,AD,36,31,-0.9375,0.40625,-0.34375,-0.125,0.5,-0.40625,-0.40625,0.875,0.5625,-0.041015625
184,33,30,37,30,30,AD,2D,36,21,0.6875,0.5,0.9375,0.5,0.5,-0.40625,0.40625,0.875,0.140625,1.099609375
185,2E,B2,99,17,2F,12,B0,38,90,0.4375,-0.625,-0.0703125,0.05859375,0.46875,0.0390625,-0.5,1.0,-0.03125,0.2431640625
186,B4,33,A9,36,B7,30,2B,2E,B7,-0.75,0.6875,-0.28125,0.875,-0.9375,0.5,0.34375,0.4375,-0.9375,0.3955078125
187,04,04,AD,B5,27,A9,38,B1,A6,0.0078125,0.0078125,-0.40625,-0.8125,0.234375,-0.28125,1.0,-0.5625,-0.21875,-0.1683349609375
188,2A,B4,B3,B5,33,31,B4,AE,2A,0.3125,-0.75,-0.6875,-0.8125,0.6875,0.5625,-0.75,-0.4375,0.3125,0.9765625
189,B6,B6,B2,31,B0,30,B3,29,2B,-0.875,-0.875,-0.625,0.5625,-0.5,0.5,-0.6875,0.28125,0.34375,0.931640625
190,29,B2,99,B0,AB,AB,35,B2,A5,0.28125,-0.625,-0.0703125,-0.5,-0.34375,-0.34375,0.8125,-0.625,-0.203125,0.17041015625
191,31,B5,31,35,27,36,9C,31,38,0.5625,-0.8125,0.5625,0.8125,0.234375,0.875,-0.09375,0.5625,1.0,0.8251953125
192,85,9C,36,2D,05,A5,2E,37,04,-0.009765625,-0.09375,0.875,0.40625,0.009765625,-0.203125,0.4375,0.9375,0.0078125,0.7904319763183594
193,99,08,B7,32,2E,28,2D,32,A1,-0.0703125,0.015625,-0.9375,0.625,0.4375,0.25,0.40625,0.625,-0.140625,-0.15771484375
194,21,B0,1F,2A,20,B2,AE,B7,A2,0.140625,-0.5,0.1171875,0.3125,0.125,-0.625,-0.4375,-0.9375,-0.15625,-0.17041015625
195,22,A9,2B,A7,97,B2,18,B1,B1,0.15625,-0.28125,0.34375,-0.234375,-0.05859375,-0.625,0.0625,-0.5625,-0.5625,-0.2425537109375
196,A1,29,0F,B1,21,2D,B1,B4,34,-0.140625,0.28125,0.029296875,-0.5625,0.140625,0.40625,-0.5625,-0.75,0.75,1.2498779296875
197,AA,20,8C,0C,AC,B3,2D,2B,36,-0.3125,0.125,-0.0234375,0.0234375,-0.375,-0.6875,0.40625,0.34375,0.875,0.90478515625
198,82,33,03,38,B3,AD,31,A2,20,-0.00390625,0.6875,0.005859375,1.0,-0.6875,-0.40625,0.5625,-0.15625,0.125,-0.3045654296875
199,34,B1,B6,B7,27,36,B0,06,A1,0.75,-0.5625,-0.875,-0.9375,0.234375,0.875,-0.5,0.01171875,-0.140625,-0.030517578125
200,87,32,34,23,96,35,9E,AD,93,-0.013671875,0.625,0.75,0.171875,-0.0546875,0.8125,-0.109375,-0.40625,-0.04296875,0.3137359619140625
201,2A,B0,30,A8,B6,2D,34,35,37,0.3125,-0.5,0.5,-0.25,-0.875,0.40625,0.75,0.8125,0.9375,0.6328125
202,B6,37,35,34,B8,2B,B2,35,AE,-0.875,0.9375,0.8125,0.75,-1.0,0.34375,-0.625,0.8125,-0.4375,0.861328125
203,B6,23,2C,18,A3,B6,2E,B8,22,-0.875,0.171875,0.375,0.0625,-0.171875,-0.875,0.4375,-1.0,0.15625,0.2578125
204,B5,9B,23,B0,30,B0,34,A6,2C,-0.8125,-0.0859375,0.171875,-0.5,0.5,-0.5,0.75,-0.21875,0.375,0.25
205,9C,AC,B5,26,B6,98,A4,AD,B0,-0.09375,-0.375,-0.8125,0.21875,-0.875,-0.0625,-0.1875,-0.40625,-0.5,-0.3310546875
206,8D,34,31,AC,24,28,2E,28,B6,-0.025390625,0.75,0.5625,-0.375,0.1875,0.25,0.4375,0.25,-0.875,-0.5399169921875
207,B3,31,AF,21,B6,22,AE,B7,B8,-0.6875,0.5625,-0.46875,0.140625,-0.875,0.15625,-0.4375,-0.9375,-1.0,-0.2373046875
208,B0,10,30,B7,08,AB,26,2D,B5,-0.5,0.03125,0.5,-0.9375,0.015625,-0.34375,0.21875,0.40625,-0.8125,-1.1025390625
209,B0,34,2A,B3,1A,A9,B3,A4,18,-0.5,0.75,0.3125,-0.6875,0.078125,-0.28125,-0.6875,-0.1875,0.0625,-0.2734375
210,2A,34,AE,38,A8,29,A5,9D,2C,0.3125,0.75,-0.4375,1.0,-0.25,0.28125,-0.203125,-0.1015625,0.375,0.4951171875
211,2F,B6,B7,AA,AC,9E,36,AD,B1,0.46875,-0.875,-0.9375,-0.3125,-0.375,-0.109375,0.875,-0.40625,-0.5625,-1.3359375
212,A1,AB,A3,15,B4,30,29,30,9F,-0.140625,-0.34375,-0.171875,0.05078125,-0.75,0.5,0.28125,0.5,-0.1171875,-0.20654296875
213,B2,30,34,35,2E,B4,AD,2C,B7,-0.625,0.5,0.75,0.8125,0.4375,-0.75,-0.40625,0.375,-0.9375,-1.5859375
214,AE,A6,31,B7,AE,29,B8,AC,2F,-0.4375,-0.21875,0.5625,-0.9375,-0.4375,0.28125,-1.0,-0.375,0.46875,0.3876953125
215,99,30,B0,2E,B3,28,31,B6,AE,-0.0703125,0.5,-0.5,0.4375,-0.6875,0.25,0.5625,-0.875,-0.4375,-0.92822265625
216,AB,34,B6,A3,38,B5,37,B6,1B,-0.34375,0.75,-0.875,-0.171875,1.0,-0.8125,0.9375,-0.875,0.0859375,-1.537109375
217,9D,2C,AE,97,34,B3,35,B5,B2,-0.1015625,0.375,-0.4375,-0.05859375,0.75,-0.6875,0.8125,-0.8125,-0.625,-1.266845703125
218,B1,1A,AC,97,B6,AD,B8,B4,2A,-0.5625,0.078125,-0.375,-0.05859375,-0.875,-0.40625,-1.0,-0.75,0.3125,1.19189453125
219,1F,9A,B7,30,B5,2D,A4,34,B5,0.1171875,-0.078125,-0.9375,0.5,-0.8125,0.40625,-0.1875,0.75,-0.8125,-0.388671875
220,AA,B7,36,27,AA,B3,35,A9,B4,-0.3125,-0.9375,0.875,0.234375,-0.3125,-0.6875,0.8125,-0.28125,-0.75,0.63720703125
221,98,A9,32,B6,31,34,B6,2B,2E,-0.0625,-0.28125,0.625,-0.875,0.5625,0.75,-0.875,0.34375,0.4375,-0.65625
222,30,34,98,29,23,9F,B4,1B,16,0.5,0.75,-0.0625,0.28125,0.171875,-0.1171875,-0.75,0.0859375,0.0546875,0.123779296875
223,AA,2F,34,09,A8,0A,2F,AD,32,-0.3125,0.46875,0.75,0.017578125,-0.25,0.01953125,0.46875,-0.40625,0.625,1.05670166015625
224,2A,2D,24,B6,29,34,2B,33,B3,0.3125,0.40625,0.1875,-0.875,0.28125,0.75,0.34375,0.6875,-0.6875,-0.83203125
225,9C,2E,36,B5,B1,B0,B0,29,A3,-0.09375,0.4375,0.875,-0.8125,-0.5625,-0.5,-0.5,0.28125,-0.171875,-1.00390625
226,36,2B,2D,35,34,B7,A2,2A,2E,0.875,0.34375,0.40625,0.8125,0.75,-0.9375,-0.15625,0.3125,0.4375,0.9619140625
227,35,B1,85,35,B2,B7,A2,B2,B7,0.8125,-0.5625,-0.009765625,0.8125,-0.625,-0.9375,-0.15625,-0.625,-0.9375,-1.42425537109375
228,A6,29,29,33,AE,AE,35,B6,24,-0.21875,0.28125,0.28125,0.6875,-0.4375,-0.4375,0.8125,-0.875,0.1875,-0.212890625
229,B4,30,B4,33,AD,36,28,31,B2,-0.75,0.5,-0.75,0.6875,-0.40625,0.875,0.25,0.5625,-0.625,0.31640625
230,2B,2A,A5,1E,19,33,38,32,82,0.34375,0.3125,-0.203125,0.109375,0.0703125,0.6875,1.0,0.625,-0.00390625,0.100341796875
231,B5,28,37,B1,B4,B2,B5,0D,B2,-0.8125,0.25,0.9375,-0.5625,-0.75,-0.625,-0.8125,0.025390625,-0.625,-0.9478759765625
232,34,35,34,18,9D,2B,A4,20,B6,0.75,0.8125,0.75,0.0625,-0.1015625,0.34375,-0.1875,0.125,-0.875,-0.8046875
233,1D,1F,B1,B2,A0,35,38,2D,AB,0.1015625,0.1171875,-0.5625,-0.625,-0.125,0.8125,1.0,0.40625,-0.34375,-1.07763671875
234,AB,36,AF,25,2E,AE,36,B0,38,-0.34375,0.875,-0.46875,0.203125,0.4375,-0.4375,0.875,-0.5,1.0,-0.044921875
235,2D,16,22,35,33,B7,AC,B8,A2,0.40625,0.0546875,0.15625,0.8125,0.6875,-0.9375,-0.375,-1.0,-0.15625,-0.79931640625
236,2D,A6,20,B3,B1,AB,B0,2E,31,0.40625,-0.21875,0.125,-0.6875,-0.5625,-0.34375,-0.5,0.4375,0.5625,0.0458984375
237,AC,33,AA,33,2D,00,31,31,B1,-0.375,0.6875,-0.3125,0.6875,0.40625,0.0,0.5625,0.5625,-0.5625,-0.50390625
238,35,AA,B6,38,38,2A,B7,B8,31,0.8125,-0.3125,-0.875,1.0,1.0,0.3125,-0.9375,-1.0,0.5625,1.09765625
239,2C,33,37,28,32,A9,A4,27,AC,0.375,0.6875,0.9375,0.25,0.625,-0.28125,-0.1875,0.234375,-0.375,-0.451171875
240,2A,34,9D,34,30,AF,B6,AC,24,0.3125,0.75,-0.1015625,0.75,0.5,-0.46875,-0.875,-0.375,0.1875,-0.2001953125
241,22,B3,2C,AC,A7,B4,2D,B0,B2,0.15625,-0.6875,0.375,-0.375,-0.234375,-0.75,0.40625,-0.5,-0.625,0.19384765625
242,35,AB,32,B6,04,29,2D,99,B2,0.8125,-0.34375,0.625,-0.875,0.0078125,0.28125,0.40625,-0.0703125,-0.625,-0.39990234375
243,1B,34,AD,A4,2A,A9,2A,A3,B3,0.0859375,0.75,-0.40625,-0.1875,0.3125,-0.28125,0.3125,-0.171875,-0.6875,-0.96630859375
244,93,B6,B5,A1,AA,32,B6,AA,25,-0.04296875,-0.875,-0.8125,-0.140625,-0.3125,0.625,-0.875,-0.3125,0.203125,0.424560546875
245,21,27,22,37,B1,06,B6,30,1C,0.140625,0.234375,0.15625,0.9375,-0.5625,0.01171875,-0.875,0.5,0.09375,0.34942626953125
246,37,B4,1A,AF,A2,36,B1,B4,A4,0.9375,-0.75,0.078125,-0.46875,-0.15625,0.875,-0.5625,-0.75,-0.1875,-0.6826171875
247,AF,31,2E,AF,33,B0,B6,B3,22,-0.46875,0.5625,0.4375,-0.46875,0.6875,-0.5,-0.875,-0.6875,0.15625,-0.5078125
248,31,2E,B3,A6,32,29,31,B3,32,0.5625,0.4375,-0.6875,-0.21875,0.625,0.28125,0.5625,-0.6875,0.625,0.86328125
249,B3,B7,92,29,29,8E,B2,21,95,-0.6875,-0.9375,-0.0390625,0.28125,0.28125,-0.02734375,-0.625,0.140625,-0.05078125,-0.154541015625
250,B8,AF,A7,2F,37,37,21,A9,33,-1.0,-0.46875,-0.234375,0.46875,0.9375,0.9375,0.140625,-0.28125,0.6875,-0.854248046875
251,32,37,B0,38,24,29,B1,36,B3,0.625,0.9375,-0.5,1.0,0.1875,0.28125,-0.5625,0.875,-0.6875,0.849609375
252,2C,36,32,B1,37,33,38,32,36,0.375,0.875,0.625,-0.5625,0.9375,0.6875,1.0,0.625,0.875,2.1015625
253,B1,B1,B0,94,B2,35,33,AA,B0,-0.5625,-0.5625,-0.5,-0.046875,-0.625,0.8125,0.6875,-0.3125,-0.5,-0.9345703125
254,B4,B1,AF,AC,2D,B6,1F,32,B0,-0.75,-0.5625,-0.46875,-0.375,0.40625,-0.875,0.1171875,0.625,-0.5,-0.601806640625
255,28,AF,35,01,A9,36,0E,A7,B2,0.25,-0.46875,0.8125,0.001953125,-0.28125,0.875,0.02734375,-0.234375,-0.625,-1.083709716796875
256,B5,AC,B7,34,35,33,91,A9,AE,-0.8125,-0.375,-0.9375,0.75,0.8125,0.6875,-0.03515625,-0.28125,-0.4375,-1.533447265625
257,B4,AE,AC,03,B2,15,82,B4,22,-0.75,-0.4375,-0.375,0.005859375,-0.625,0.05078125,-0.00390625,-0.75,0.15625,0.599853515625
258,35,30,1B,B0,2E,B0,33,AE,B2,0.8125,0.5,0.0859375,-0.5,0.4375,-0.5,0.6875,-0.4375,-0.625,-0.24169921875
259,31,B1,AE,2D,A7,A6,35,34,38,0.5625,-0.5625,-0.4375,0.40625,-0.234375,-0.21875,0.8125,0.75,1.0,0.9404296875
260,1F,A8,23,A4,37,AF,32,31,AE,0.1171875,-0.25,0.171875,-0.1875,0.9375,-0.46875,0.625,0.5625,-0.4375,-0.20849609375
261,31,2C,32,10,B3,91,37,35,AC,0.5625,0.375,0.625,0.03125,-0.6875,-0.03515625,0.9375,0.8125,-0.375,-0.16357421875
262,2A,B7,2E,23,A6,AF,B5,B0,A1,0.3125,-0.9375,0.4375,0.171875,-0.21875,-0.46875,-0.8125,-0.5,-0.140625,-0.2109375
263,A2,B3,2C,B8,B2,AE,B2,32,36,-0.15625,-0.6875,0.375,-1.0,-0.625,-0.4375,-0.625,0.625,0.875,0.4140625
264,97,AB,33,30,2A,36,B6,24,AF,-0.05859375,-0.34375,0.6875,0.5,0.3125,0.875,-0.875,0.1875,-0.46875,-1.295654296875
265,37,B6,34,35,B6,34,06,35,98,0.9375,-0.875,0.75,0.8125,-0.875,0.75,0.01171875,0.8125,-0.0625,-0.8701171875
266,37,AC,B2,28,37,B0,2C,AF,A8,0.9375,-0.375,-0.625,0.25,0.9375,-0.5,0.375,-0.46875,-0.25,0.46484375
267,27,31,85,36,2A,B7,27,B7,B0,0.234375,0.5625,-0.009765625,0.875,0.3125,-0.9375,0.234375,-0.9375,-0.5,-1.776702880859375
268,19,A4,2C,A4,32,1E,24,27,02,0.0703125,-0.1875,0.375,-0.1875,0.625,0.109375,0.1875,0.234375,0.00390625,0.0537109375
269,18,B8,B3,AC,B1,B2,2C,9F,B3,0.0625,-1.0,-0.6875,-0.375,-0.5625,-0.625,0.375,-0.1171875,-0.6875,-0.3115234375
270,2A,B2,AD,B2,2B,04,B8,2D,B2,0.3125,-0.625,-0.40625,-0.625,0.34375,0.0078125,-1.0,0.40625,-0.625,-0.3701171875
271,AF,B5,24,1E,B0,38,A5,B4,32,-0.46875,-0.8125,0.1875,0.109375,-0.5,1.0,-0.203125,-0.75,0.625,-0.0732421875
272,0D,99,26,96,A1,B7,32,1D,2E,0.025390625,-0.0703125,0.21875,-0.0546875,-0.140625,-0.9375,0.625,0.1015625,0.4375,0.631011962890625
273,B6,96,AA,15,2C,B0,2F,2D,B6,-0.875,-0.0546875,-0.3125,0.05078125,0.375,-0.5,0.46875,0.40625,-0.875,-1.3016357421875
274,33,28,AF,35,B7,22,33,2E,35,0.6875,0.25,-0.46875,0.8125,-0.9375,0.15625,0.6875,0.4375,0.8125,0.240234375
275,8F,35,B7,32,B2,29,38,81,33,-0.029296875,0.8125,-0.9375,0.625,-0.625,0.28125,1.0,-0.001953125,0.6875,-0.00439453125
276,2C,33,B8,8E,2A,2E,36,B2,14,0.375,0.6875,-1.0,-0.02734375,0.3125,0.4375,0.875,-0.625,0.046875,-0.39306640625
277,28,A5,35,04,B6,29,30,2D,8B,0.25,-0.203125,0.8125,0.0078125,-0.875,0.28125,0.5,0.40625,-0.021484375,0.112060546875
278,98,33,2D,2D,32,B5,2D,33,2F,-0.0625,0.6875,0.40625,0.40625,0.625,-0.8125,0.40625,0.6875,0.46875,0.3154296875
279,36,A5,30,30,30,0E,91,35,B1,0.875,-0.203125,0.5,0.5,0.5,0.02734375,-0.03515625,0.8125,-0.5625,0.25811767578125
280,AC,B3,33,33,A9,A5,31,29,A1,-0.375,-0.6875,0.6875,0.6875,-0.28125,-0.203125,0.5625,0.28125,-0.140625,0.6845703125
281,36,18,B5,A8,A9,B3,28,1E,2D,0.875,0.0625,-0.8125,-0.25,-0.28125,-0.6875,0.25,0.109375,0.40625,-0.11328125
282,35,B1,AE,29,2F,2C,B6,31,B0,0.8125,-0.5625,-0.4375,0.28125,0.46875,0.375,-0.875,0.5625,-0.5,0.2109375
283,B6,37,B4,36,B1,B1,35,2F,37,-0.875,0.9375,-0.75,0.875,-0.5625,-0.5625,0.8125,0.46875,0.9375,0.703125
284,B7,2C,A0,AE,A1,32,99,36,36,-0.9375,0.375,-0.125,-0.4375,-0.140625,0.625,-0.0703125,0.875,0.875,0.8671875
285,25,B4,B4,1A,32,38,2E,B8,35,0.203125,-0.75,-0.75,0.078125,0.625,1.0,0.4375,-1.0,0.8125,-0.216796875
286,24,B4,2D,36,AE,21,28,25,AA,0.1875,-0.75,0.40625,0.875,-0.4375,0.140625,0.25,0.203125,-0.3125,-0.220703125
287,1D,35,1D,B3,21,30,B6,34,95,0.1015625,0.8125,0.1015625,-0.6875,0.140625,0.5,-0.875,0.75,-0.05078125,-0.2347412109375
288,B1,B1,B5,33,32,A3,38,B1,B8,-0.5625,-0.5625,-0.8125,0.6875,0.625,-0.171875,1.0,-0.5625,-1.0,-2.4541015625
289,33,30,B2,AC,B5,1F,18,28,33,0.6875,0.5,-0.625,-0.375,-0.8125,0.1171875,0.0625,0.25,0.6875,0.0546875
290,33,AA,A2,B3,23,A6,2D,AD,A9,0.6875,-0.3125,-0.15625,-0.6875,0.171875,-0.21875,0.40625,-0.40625,-0.28125,0.12109375
291,2A,B3,B0,1F,2B,B4,A3,9C,A4,0.3125,-0.6875,-0.5,0.1171875,0.34375,-0.75,-0.171875,-0.09375,-0.1875,0.510498046875
292,B6,2C,2D,B0,19,32,2F,B8,AC,-0.875,0.375,0.40625,-0.5,0.0703125,0.625,0.46875,-1.0,-0.375,0.48828125
293,B1,34,2D,30,B8,30,B3,B2,99,-0.5625,0.75,0.40625,0.5,-1.0,0.5,-0.6875,-0.625,-0.0703125,0.275390625
294,26,B0,34,2F,37,B3,97,A9,A5,0.21875,-0.5,0.75,0.46875,0.9375,-0.6875,-0.05859375,-0.28125,-0.203125,0.169921875
295,B5,35,B4,B6,B7,31,34,AB,B2,-0.8125,0.8125,-0.75,-0.875,-0.9375,0.5625,0.75,-0.34375,-0.625,0.33203125
296,AE,A1,27,AF,2F,2F,36,36,30,-0.4375,-0.140625,0.234375,-0.46875,0.46875,0.46875,0.875,0.875,0.5,0.02392578125
297,36,31,A6,B7,B1,36,2A,32,B6,0.875,0.5625,-0.21875,-0.9375,-0.5625,0.875,0.3125,0.625,-0.875,-1.529296875
298,31,AE,AD,A0,33,2D,38,B8,A0,0.5625,-0.4375,-0.40625,-0.125,0.6875,0.40625,1.0,-1.0,-0.125,-0.197265625
299,27,9D,A6,35,09,B3,A6,A5,AE,0.234375,-0.1015625,-0.21875,0.8125,0.017578125,-0.6875,-0.21875,-0.203125,-0.4375,-0.480743408203125
300,B5,33,2D,37,2C,81,35,27,34,-0.8125,0.6875,0.40625,0.9375,0.375,-0.001953125,0.8125,0.234375,0.75,0.9937744140625
301,34,90,B1,AA,34,A2,A6,B1,31,0.75,-0.03125,-0.5625,-0.3125,0.75,-0.15625,-0.21875,-0.5625,0.5625,1.4287109375
302,B8,34,B3,B1,AE,A1,23,30,91,-1.0,0.75,-0.6875,-0.5625,-0.4375,-0.140625,0.171875,0.5,-0.03515625,-0.1025390625
303,2B,B7,27,23,B6,37,24,92,B1,0.34375,-0.9375,0.234375,0.171875,-0.875,0.9375,0.1875,-0.0390625,-0.5625,-1.7049560546875
304,12,33,2D,B5,AC,35,B5,28,34,0.0390625,0.6875,0.40625,-0.8125,-0.375,0.8125,-0.8125,0.25,0.75,0.7607421875
305,2C,29,B7,AE,B0,AF,2A,AB,B7,0.375,0.28125,-0.9375,-0.4375,-0.5,-0.46875,0.3125,-0.34375,-0.9375,-1.3994140625
306,B6,A3,A1,1F,AC,32,36,35,36,-0.875,-0.171875,-0.140625,0.1171875,-0.375,0.625,0.875,0.8125,0.875,1.06787109375
307,A8,9D,34,B3,35,32,AC,B8,17,-0.25,-0.1015625,0.75,-0.6875,0.8125,0.625,-0.375,-1.0,0.05859375,0.1982421875
308,B2,B2,A7,A4,30,2D,32,31,A5,-0.625,-0.625,-0.234375,-0.1875,0.5,0.40625,0.625,0.5625,-0.203125,-1.021484375
309,AA,A7,14,91,21,35,A9,20,B2,-0.3125,-0.234375,0.046875,-0.03515625,0.140625,0.8125,-0.28125,0.125,-0.625,-0.876953125
310,21,23,2B,9D,B4,AA,AE,B2,36,0.140625,0.171875,0.34375,-0.1015625,-0.75,-0.3125,-0.4375,-0.625,0.875,0.62890625
311,2D,36,36,AF,AD,84,A4,A2,B5,0.40625,0.875,0.875,-0.46875,-0.40625,-0.0078125,-0.1875,-0.15625,-0.8125,-1.0751953125
312,36,34,23,A8,24,1A,A8,2F,B0,0.875,0.75,0.171875,-0.25,0.1875,0.078125,-0.25,0.46875,-0.5,-0.4375
313,A9,33,2E,B2,AB,12,B3,2F,27,-0.28125,0.6875,0.4375,-0.625,-0.34375,0.0390625,-0.6875,0.46875,0.234375,-0.23583984375
314,A9,AB,B2,B2,21,1B,33,32,2F,-0.28125,-0.34375,-0.625,-0.625,0.140625,0.0859375,0.6875,0.625,0.46875,-0.420654296875
315,22,B0,9F,35,31,30,34,33,B0,0.15625,-0.5,-0.1171875,0.8125,0.5625,0.5,0.75,0.6875,-0.5,-0.19140625
316,35,37,24,22,33,32,35,98,34,0.8125,0.9375,0.1875,0.15625,0.6875,0.625,0.8125,-0.0625,0.75,2.037109375
317,9F,9E,86,24,B7,B1,33,B7,34,-0.1171875,-0.109375,-0.01171875,0.1875,-0.9375,-0.5625,0.6875,-0.9375,0.75,0.737548828125
318,36,98,34,35,A7,31,B1,A5,B2,0.875,-0.0625,0.75,0.8125,-0.234375,0.5625,-0.5625,-0.203125,-0.625,-1.4521484375
319,AC,37,29,AB,B5,33,36,38,B6,-0.375,0.9375,0.28125,-0.34375,-0.8125,0.6875,0.875,1.0,-0.875,-0.0234375
320,31,AC,B2,88,AC,36,B3,A9,B3,0.5625,-0.375,-0.625,-0.015625,-0.375,0.875,-0.6875,-0.28125,-0.6875,-0.79248046875
321,2E,87,8D,35,24,0C,34,23,35,0.4375,-0.013671875,-0.025390625,0.8125,0.1875,0.0234375,0.75,0.171875,0.8125,1.0148162841796875
322,29,2E,17,B4,23,34,30,37,B0,0.28125,0.4375,0.05859375,-0.75,0.171875,0.75,0.5,0.9375,-0.5,-0.79736328125
323,34,B3,B8,B7,B1,B1,31,0A,34,0.75,-0.6875,-1.0,-0.9375,-0.5625,-0.5625,0.5625,0.01953125,0.75,0.134033203125
324,A9,B3,AE,B2,31,36,1C,1D,20,-0.28125,-0.6875,-0.4375,-0.625,0.5625,0.875,0.09375,0.1015625,0.125,-0.7392578125
325,2D,33,32,9E,02,99,B3,B6,32,0.40625,0.6875,0.625,-0.109375,0.00390625,-0.0703125,-0.6875,-0.875,0.625,0.2442626953125
326,9F,B2,B7,B7,A1,21,35,30,A4,-0.1171875,-0.625,-0.9375,-0.9375,-0.140625,0.140625,0.8125,0.5,-0.1875,-1.4893798828125
327,23,B7,B3,A0,24,2B,35,A9,A6,0.171875,-0.9375,-0.6875,-0.125,0.1875,0.34375,0.8125,-0.28125,-0.21875,-1.0322265625
328,B3,AE,B2,32,28,31,B6,94,2A,-0.6875,-0.4375,-0.625,0.625,0.25,0.5625,-0.875,-0.046875,0.3125,0.412109375
329,B1,19,B7,29,25,29,B7,1C,A9,-0.5625,0.0703125,-0.9375,0.28125,0.203125,0.28125,-0.9375,0.09375,-0.28125,0.529541015625
330,B1,38,14,2D,86,35,B3,8F,2D,-0.5625,1.0,0.046875,0.40625,-0.01171875,0.8125,-0.6875,-0.029296875,0.40625,1.18121337890625
331,B2,B3,8B,19,34,29,B0,AB,33,-0.625,-0.6875,-0.021484375,0.0703125,0.75,0.28125,-0.5,-0.34375,0.6875,0.011962890625
332,B3,AC,AB,25,2E,B3,A0,34,2A,-0.6875,-0.375,-0.34375,0.203125,0.4375,-0.6875,-0.125,0.75,0.3125,0.46484375
333,34,33,15,AE,AC,16,35,AE,31,0.75,0.6875,0.05078125,-0.4375,-0.375,0.0546875,0.8125,-0.4375,0.5625,0.551513671875
334,AF,B0,B6,A6,32,A3,28,B5,AC,-0.46875,-0.5,-0.875,-0.21875,0.625,-0.171875,0.25,-0.8125,-0.375,-0.623046875
335,14,B8,AE,32,B5,31,29,B1,B2,0.046875,-1.0,-0.4375,0.625,-0.8125,0.5625,0.28125,-0.5625,-0.625,-1.7001953125
336,2B,21,AA,32,1C,36,AA,9E,33,0.34375,0.140625,-0.3125,0.625,0.09375,0.875,-0.3125,-0.109375,0.6875,0.8720703125
337,AC,30,31,2A,25,34,B2,37,34,-0.375,0.5,0.5625,0.3125,0.203125,0.75,-0.625,0.9375,0.75,0.990234375
338,AA,B8,38,35,29,37,B3,AC,A5,-0.3125,-1.0,1.0,0.8125,0.28125,0.9375,-0.6875,-0.375,-0.203125,-2.220703125
339,B3,B2,34,0C,A4,A4,2D,2D,A5,-0.6875,-0.625,0.75,0.0234375,-0.1875,-0.1875,0.40625,0.40625,-0.203125,0.357177734375
340,B5,AB,AD,B2,23,37,22,B6,B4,-0.8125,-0.34375,-0.40625,-0.625,0.171875,0.9375,0.15625,-0.875,-0.75,-0.728515625
341,36,37,A8,9C,AF,2C,35,23,2D,0.875,0.9375,-0.25,-0.09375,-0.46875,0.375,0.8125,0.171875,0.40625,0.12841796875
342,B8,34,1D,B7,AB,2F,B1,32,27,-1.0,0.75,0.1015625,-0.9375,-0.34375,0.46875,-0.5625,0.625,0.234375,0.28662109375
343,29,35,35,AC,B4,2D,30,AE,A4,0.28125,0.8125,0.8125,-0.375,-0.75,0.40625,0.5,-0.4375,-0.1875,0.501953125
344,33,B3,B5,36,B8,B1,B7,9C,2C,0.6875,-0.6875,-0.8125,0.875,-1.0,-0.5625,-0.9375,-0.09375,0.375,0.75390625
345,B1,B4,03,B1,21,A1,AF,32,AF,-0.5625,-0.75,0.005859375,-0.5625,0.140625,-0.140625,-0.46875,0.625,-0.46875,-0.79669189453125
