test_id,A0_hex,A1_hex,A2_hex,A3_hex,B0_hex,B1_hex,B2_hex,B3_hex,C0_hex,A0_int,A1_int,A2_int,A3_int,B0_int,B1_int,B2_int,B3_int,C0_int,reference_int,input_width,output_width,operand_range,c_range
231,01,00,F6,FA,04,FA,06,07,FFB6,1,0,-10,-6,4,-6,6,7,-74,-172,8,16,10,100
232,04,FB,FF,FB,0A,03,F9,02,0031,4,-5,-1,-5,10,3,-7,2,49,71,8,16,10,100
233,F8,07,FB,08,05,FE,01,F8,FFE4,-8,7,-5,8,5,-2,1,-8,-28,-151,8,16,10,100
234,05,FC,F6,07,02,F8,F8,F8,002F,5,-4,-10,7,2,-8,-8,-8,47,113,8,16,10,100
235,04,FF,05,F9,FB,00,0A,03,FFF6,4,-1,5,-7,-5,0,10,3,-10,-1,8,16,10,100
236,09,07,04,04,04,F7,FB,00,FFBF,9,7,4,4,4,-9,-5,0,-65,-112,8,16,10,100
237,F7,09,F9,F6,FD,F8,FF,FD,FFA0,-9,9,-7,-10,-3,-8,-1,-3,-96,-104,8,16,10,100
238,FC,F8,FC,FD,FB,08,06,04,0063,-4,-8,-4,-3,-5,8,6,4,99,19,8,16,10,100
239,09,F9,08,F8,06,09,05,05,0041,9,-7,8,-8,6,9,5,5,65,56,8,16,10,100
240,0A,FF,03,F7,08,FA,0A,06,005B,10,-1,3,-9,8,-6,10,6,91,153,8,16,10,100
241,FC,09,04,FA,04,05,FB,FB,FFCF,-4,9,4,-6,4,5,-5,-5,-49,-10,8,16,10,100
242,FF,FE,F9,01,F9,F7,00,04,0040,-1,-2,-7,1,-7,-9,0,4,64,93,8,16,10,100
243,FF,F6,FF,FE,F8,0A,FF,08,0053,-1,-10,-1,-2,-8,10,-1,8,83,-24,8,16,10,100
244,00,FB,F7,04,01,06,FC,02,0020,0,-5,-9,4,1,6,-4,2,32,46,8,16,10,100
245,FD,02,05,F7,F9,07,FE,01,FFD2,-3,2,5,-9,-7,7,-2,1,-46,-30,8,16,10,100
246,F6,FE,09,06,07,F7,09,06,0018,-10,-2,9,6,7,-9,9,6,24,89,8,16,10,100
247,06,FF,03,F8,09,FC,01,FD,0000,6,-1,3,-8,9,-4,1,-3,0,85,8,16,10,100
248,08,FA,FB,FA,FB,F8,F8,F7,0013,8,-6,-5,-6,-5,-8,-8,-9,19,121,8,16,10,100
249,F9,F8,FE,F7,F7,F7,05,FC,0015,-7,-8,-2,-9,-9,-9,5,-4,21,182,8,16,10,100
250,F8,FD,06,FB,0A,0A,05,FB,0015,-8,-3,6,-5,10,10,5,-5,21,-34,8,16,10,100
251,04,06,FE,00,0A,00,FF,FB,FFDE,4,6,-2,0,10,0,-1,-5,-34,8,8,16,10,100
252,02,FB,F8,F9,09,09,08,04,000B,2,-5,-8,-7,9,9,8,4,11,-108,8,16,10,100
253,FD,05,06,04,03,00,06,02,001D,-3,5,6,4,3,0,6,2,29,64,8,16,10,100
254,F6,F9,06,04,06,0A,F7,FA,FFFA,-10,-7,6,4,6,10,-9,-6,-6,-214,8,16,10,100
255,05,0A,F7,03,F6,08,FD,FA,002A,5,10,-9,3,-10,8,-3,-6,42,81,8,16,10,100
256,0A,FA,08,F9,FC,02,FE,FA,FFA6,10,-6,8,-7,-4,2,-2,-6,-90,-116,8,16,10,100
257,05,03,09,08,03,01,FA,02,0014,5,3,9,8,3,1,-6,2,20,0,8,16,10,100
258,FC,07,07,FC,06,FD,03,0A,FFFB,-4,7,7,-4,6,-3,3,10,-5,-69,8,16,10,100
259,06,FD,08,F8,F9,FC,F9,F7,FFAA,6,-3,8,-8,-7,-4,-7,-9,-86,-100,8,16,10,100
260,00,07,05,06,00,FB,FA,FA,0049,0,7,5,6,0,-5,-6,-6,73,-28,8,16,10,100
261,05,FA,F7,06,F8,FB,FF,FF,FFB6,5,-6,-9,6,-8,-5,-1,-1,-74,-81,8,16,10,100
262,07,03,F8,08,08,FC,07,F8,FFA0,7,3,-8,8,8,-4,7,-8,-96,-172,8,16,10,100
263,09,00,F6,FD,FB,06,03,0A,001A,9,0,-10,-3,-5,6,3,10,26,-79,8,16,10,100
264,F8,09,01,08,02,05,09,08,000D,-8,9,1,8,2,5,9,8,13,115,8,16,10,100
265,FF,F9,05,FD,05,06,01,F6,FFAB,-1,-7,5,-3,5,6,1,-10,-85,-97,8,16,10,100
266,F8,0A,F7,F6,04,F6,FC,04,0008,-8,10,-9,-10,4,-10,-4,4,8,-128,8,16,10,100
267,FE,09,F7,07,08,FB,07,03,FFD2,-2,9,-9,7,8,-5,7,3,-46,-149,8,16,10,100
268,F8,FE,FD,F6,05,08,01,F9,0015,-8,-2,-3,-10,5,8,1,-7,21,32,8,16,10,100
269,04,05,08,FA,FD,08,FE,0A,0039,4,5,8,-6,-3,8,-2,10,57,9,8,16,10,100
270,02,07,04,00,F8,06,09,03,FFA9,2,7,4,0,-8,6,9,3,-87,-25,8,16,10,100
271,F7,04,00,03,FF,FC,FE,F9,0018,-9,4,0,3,-1,-4,-2,-7,24,-4,8,16,10,100
272,09,FE,FF,09,FE,0A,F6,0A,FFBF,9,-2,-1,9,-2,10,-10,10,-65,-3,8,16,10,100
273,F8,01,FA,05,FE,08,08,F7,0040,-8,1,-6,5,-2,8,8,-9,64,-5,8,16,10,100
274,08,FF,F7,01,F6,00,FD,F6,0020,8,-1,-9,1,-10,0,-3,-10,32,-31,8,16,10,100
275,04,F6,06,00,09,08,F8,FB,FFDB,4,-10,6,0,9,8,-8,-5,-37,-129,8,16,10,100
276,08,FF,FB,07,01,F9,FA,04,0004,8,-1,-5,7,1,-7,-6,4,4,77,8,16,10,100
277,06,FA,F6,FE,FE,00,F9,01,FFBD,6,-6,-10,-2,-2,0,-7,1,-67,-11,8,16,10,100
278,0A,FD,02,FE,04,FF,F8,F6,005C,10,-3,2,-2,4,-1,-8,-10,92,139,8,16,10,100
279,01,00,06,04,FD,FF,FD,01,000A,1,0,6,4,-3,-1,-3,1,10,-7,8,16,10,100
280,07,00,03,03,06,FC,F9,01,003E,7,0,3,3,6,-4,-7,1,62,86,8,16,10,100
281,05,F9,04,F8,FB,01,08,FF,0054,5,-7,4,-8,-5,1,8,-1,84,92,8,16,10,100
282,FA,03,FF,FA,F7,FE,FF,02,0006,-6,3,-1,-6,-9,-2,-1,2,6,43,8,16,10,100
283,F9,F6,FE,0A,F6,04,FF,08,0058,-7,-10,-2,10,-10,4,-1,8,88,200,8,16,10,100
284,04,02,FD,F9,FF,FB,F6,0A,002B,4,2,-3,-7,-1,-5,-10,10,43,-11,8,16,10,100
285,F8,FE,FF,00,09,F8,03,FD,FFB3,-8,-2,-1,0,9,-8,3,-3,-77,-136,8,16,10,100
286,FC,F8,07,FB,04,03,FB,FF,002C,-4,-8,7,-5,4,3,-5,-1,44,-26,8,16,10,100
287,05,02,F9,FB,FE,FC,F9,01,FFC8,5,2,-7,-5,-2,-4,-7,1,-56,-30,8,16,10,100
288,FD,07,07,F9,FF,F9,05,FF,FFAB,-3,7,7,-7,-1,-7,5,-1,-85,-89,8,16,10,100
289,05,FF,03,F6,F9,07,07,04,0007,5,-1,3,-10,-7,7,7,4,7,-54,8,16,10,100
290,F6,09,0A,F9,FF,02,03,FB,FFB4,-10,9,10,-7,-1,2,3,-5,-76,17,8,16,10,100
291,01,F7,07,02,09,00,FB,F6,FFF6,1,-9,7,2,9,0,-5,-10,-10,-56,8,16,10,100
292,FC,FA,04,01,FB,00,F7,F9,0060,-4,-6,4,1,-5,0,-9,-7,96,73,8,16,10,100
293,FE,F9,F7,F6,F8,07,08,F6,0013,-2,-7,-9,-10,-8,7,8,-10,19,14,8,16,10,100
294,FA,0A,FB,08,09,04,FA,01,0026,-6,10,-5,8,9,4,-6,1,38,62,8,16,10,100
295,06,01,02,09,04,06,F6,02,FFB4,6,1,2,9,4,6,-10,2,-76,-48,8,16,10,100
296,06,08,02,FF,02,F9,09,02,FFAD,6,8,2,-1,2,-7,9,2,-83,-111,8,16,10,100
297,00,0A,FF,FF,08,FA,04,09,FF9E,0,10,-1,-1,8,-6,4,9,-98,-171,8,16,10,100
298,F8,FC,F8,FD,FE,0A,00,03,0038,-8,-4,-8,-3,-2,10,0,3,56,23,8,16,10,100
299,F9,FD,04,F6,FB,03,FB,0A,FFB5,-7,-3,4,-10,-5,3,-5,10,-75,-169,8,16,10,100
300,09,05,FC,05,01,03,FB,FD,FFA6,9,5,-4,5,1,3,-5,-3,-90,-61,8,16,10,100
301,03,FD,FB,F7,F8,02,F6,0A,0039,3,-3,-5,-9,-8,2,-10,10,57,-13,8,16,10,100
302,0A,01,FF,08,FE,06,FF,F7,FFE7,10,1,-1,8,-2,6,-1,-9,-25,-110,8,16,10,100
303,09,FF,FA,FE,F9,00,FF,07,003A,9,-1,-6,-2,-7,0,-1,7,58,-13,8,16,10,100
304,0A,09,07,FC,FE,FB,02,07,0058,10,9,7,-4,-2,-5,2,7,88,9,8,16,10,100
305,07,00,08,FD,F8,05,FA,F9,003D,7,0,8,-3,-8,5,-6,-7,61,-22,8,16,10,100
306,FB,09,FC,00,FA,01,FC,F9,FFB2,-5,9,-4,0,-6,1,-4,-7,-78,-23,8,16,10,100
307,06,F6,FC,08,02,0A,07,04,0030,6,-10,-4,8,2,10,7,4,48,-36,8,16,10,100
308,02,09,08,FC,F7,07,F6,07,0048,2,9,8,-4,-9,7,-10,7,72,9,8,16,10,100
309,FC,F8,FB,04,03,FA,02,FF,FFF0,-4,-8,-5,4,3,-6,2,-1,-16,6,8,16,10,100
310,04,00,FE,F8,09,05,FF,FB,0063,4,0,-2,-8,9,5,-1,-5,99,177,8,16,10,100
311,FE,05,06,08,02,F7,00,02,FF9E,-2,5,6,8,2,-9,0,2,-98,-131,8,16,10,100
312,FD,03,03,02,08,FB,F7,FC,FFF2,-3,3,3,2,8,-5,-9,-4,-14,-88,8,16,10,100
313,00,FE,F9,07,FF,09,01,07,FFF5,0,-2,-7,7,-1,9,1,7,-11,13,8,16,10,100
314,04,06,FD,FB,FD,FB,00,F7,FFEF,4,6,-3,-5,-3,-5,0,-9,-17,-14,8,16,10,100
315,01,09,F8,F7,F6,FA,FF,0A,0037,1,9,-8,-9,-10,-6,-1,10,55,-91,8,16,10,100
316,01,FE,03,FB,09,09,FF,0A,0043,1,-2,3,-5,9,9,-1,10,67,5,8,16,10,100
317,F7,04,08,08,FE,F6,F8,00,FFD0,-9,4,8,8,-2,-10,-8,0,-48,-134,8,16,10,100
318,09,04,08,F9,FB,07,00,02,0040,9,4,8,-7,-5,7,0,2,64,33,8,16,10,100
319,F9,F6,F6,FD,06,FC,01,00,FFDE,-7,-10,-10,-3,6,-4,1,0,-34,-46,8,16,10,100
320,09,F7,06,09,0A,FA,04,04,FFCB,9,-9,6,9,10,-6,4,4,-53,151,8,16,10,100
321,FB,08,07,01,02,FF,03,F7,0045,-5,8,7,1,2,-1,3,-9,69,63,8,16,10,100
322,FE,01,0A,FA,03,06,FB,06,0016,-2,1,10,-6,3,6,-5,6,22,-64,8,16,10,100
323,F8,F7,F8,FB,03,F8,00,F9,FFCF,-8,-9,-8,-5,3,-8,0,-7,-49,34,8,16,10,100
324,F7,F9,01,09,F6,08,FD,09,FFAA,-9,-7,1,9,-10,8,-3,9,-86,26,8,16,10,100
325,08,07,FD,06,FF,F8,06,07,FFF5,8,7,-3,6,-1,-8,6,7,-11,-51,8,16,10,100
326,02,F9,FE,07,03,FE,03,00,FFD6,2,-7,-2,7,3,-2,3,0,-42,-28,8,16,10,100
327,08,FA,01,02,FE,07,0A,FE,FF9C,8,-6,1,2,-2,7,10,-2,-100,-152,8,16,10,100
328,04,FD,F8,FB,FC,08,05,F7,0053,4,-3,-8,-5,-4,8,5,-9,83,48,8,16,10,100
329,FB,02,FA,0A,06,FA,FA,FB,003A,-5,2,-6,10,6,-6,-6,-5,58,2,8,16,10,100
330,F6,F6,05,0A,01,0A,09,05,FFF0,-10,-10,5,10,1,10,9,5,-16,-31,8,16,10,100
331,FB,08,FD,05,F6,FE,F7,02,FFA7,-5,8,-3,5,-10,-2,-9,2,-89,-18,8,16,10,100
332,00,08,01,F9,0A,FE,08,F8,0041,0,8,1,-7,10,-2,8,-8,65,113,8,16,10,100
333,FD,06,FA,F8,FD,FC,F6,FF,FFAB,-3,6,-6,-8,-3,-4,-10,-1,-85,-32,8,16,10,100
334,F7,00,FC,FA,FC,02,FD,05,0010,-9,0,-4,-6,-4,2,-3,5,16,34,8,16,10,100
335,FB,03,05,00,FE,F8,FA,FC,FFC1,-5,3,5,0,-2,-8,-6,-4,-63,-107,8,16,10,100
336,FE,04,00,F7,FE,07,F8,FD,0036,-2,4,0,-9,-2,7,-8,-3,54,113,8,16,10,100
337,0A,FE,06,00,01,0A,F8,06,0049,10,-2,6,0,1,10,-8,6,73,15,8,16,10,100
338,02,0A,FB,F9,01,00,FC,F6,0011,2,10,-5,-7,1,0,-4,-10,17,109,8,16,10,100
339,F7,F6,05,01,04,FF,07,FA,0056,-9,-10,5,1,4,-1,7,-6,86,89,8,16,10,100
340,FF,FF,F8,06,FA,FC,01,06,0039,-1,-1,-8,6,-6,-4,1,6,57,95,8,16,10,100
341,05,FA,F7,08,FF,03,07,FD,FFF5,5,-6,-9,8,-1,3,7,-3,-11,-121,8,16,10,100
342,FD,08,03,FE,FC,F6,FC,FE,FFFD,-3,8,3,-2,-4,-10,-4,-2,-3,-79,8,16,10,100
343,FF,02,03,02,FD,FF,07,02,0032,-1,2,3,2,-3,-1,7,2,50,76,8,16,10,100
344,07,03,FB,FE,FC,F8,FE,0A,004D,7,3,-5,-2,-4,-8,-2,10,77,15,8,16,10,100
345,06,FA,FD,05,FB,00,0A,FF,FFA3,6,-6,-3,5,-5,0,10,-1,-93,-158,8,16,10,100
346,FF,08,FD,02,09,FE,02,F8,FFA1,-1,8,-3,2,9,-2,2,-8,-95,-142,8,16,10,100
347,FD,F7,03,03,00,FA,F9,F6,FF9E,-3,-9,3,3,0,-6,-7,-10,-98,-95,8,16,10,100
348,FB,FF,FB,05,FF,00,0A,FA,005D,-5,-1,-5,5,-1,0,10,-6,93,18,8,16,10,100
349,01,0A,05,F8,08,08,F6,FE,FFAE,1,10,5,-8,8,8,-10,-2,-82,-28,8,16,10,100
350,0A,F8,FC,FA,F7,02,06,F9,0046,10,-8,-4,-6,-9,2,6,-7,70,-18,8,16,10,100
351,04,FB,00,F7,FC,0A,0A,00,FFDD,4,-5,0,-9,-4,10,10,0,-35,-101,8,16,10,100
352,FE,07,01,07,09,00,00,05,FFDA,-2,7,1,7,9,0,0,5,-38,-21,8,16,10,100
353,FB,0A,04,F7,09,F7,08,FD,0013,-5,10,4,-9,9,-9,8,-3,19,-57,8,16,10,100
354,07,02,03,05,FA,03,04,07,0029,7,2,3,5,-6,3,4,7,41,52,8,16,10,100
355,FA,08,00,09,FF,06,07,F6,005F,-6,8,0,9,-1,6,7,-10,95,59,8,16,10,100
356,FA,04,FF,FD,00,FC,04,01,FFC5,-6,4,-1,-3,0,-4,4,1,-59,-82,8,16,10,100
357,0A,FA,FB,FF,FB,FC,FC,07,001D,10,-6,-5,-1,-5,-4,-4,7,29,16,8,16,10,100
358,FF,F6,08,FB,09,FE,F9,F9,FFDF,-1,-10,8,-5,9,-2,-7,-7,-33,-43,8,16,10,100
359,09,07,05,FE,0A,02,FA,0A,001F,9,7,5,-2,10,2,-6,10,31,85,8,16,10,100
360,FF,04,FB,09,FD,05,03,05,FFA7,-1,4,-5,9,-3,5,3,5,-89,-36,8,16,10,100
361,07,F9,07,07,F7,01,05,03,FFF3,7,-7,7,7,-9,1,5,3,-13,-27,8,16,10,100
362,0A,06,04,FE,08,03,F8,FA,003C,10,6,4,-2,8,3,-8,-6,60,138,8,16,10,100
363,FE,05,F7,F6,08,FC,FE,F8,0018,-2,5,-9,-10,8,-4,-2,-8,24,86,8,16,10,100
364,00,F7,02,FC,F8,0A,00,03,001B,0,-9,2,-4,-8,10,0,3,27,-75,8,16,10,100
365,FC,F9,F6,FA,05,06,0A,F9,FFCA,-4,-7,-10,-6,5,6,10,-7,-54,-174,8,16,10,100
366,06,06,09,FB,02,F6,06,FA,FFAE,6,6,9,-5,2,-10,6,-6,-82,-46,8,16,10,100
367,07,0A,07,0A,05,04,09,04,004F,7,10,7,10,5,4,9,4,79,257,8,16,10,100
368,04,01,F9,FD,06,02,F7,F7,001F,4,1,-7,-3,6,2,-9,-9,31,147,8,16,10,100
369,FB,05,01,FD,00,08,FB,FA,FFF7,-5,5,1,-3,0,8,-5,-6,-9,44,8,16,10,100
370,02,09,0A,0A,03,FA,00,06,0022,2,9,10,10,3,-6,0,6,34,46,8,16,10,100
371,F9,01,00,01,0A,FA,08,0A,FFD9,-7,1,0,1,10,-6,8,10,-39,-105,8,16,10,100
372,07,04,FD,FC,08,FE,05,0A,FFF1,7,4,-3,-4,8,-2,5,10,-15,-22,8,16,10,100
373,F8,04,F7,F9,FD,F8,F9,F6,FFB1,-8,4,-9,-7,-3,-8,-7,-10,-79,46,8,16,10,100
374,FC,FF,FC,F8,F7,F9,F7,FA,004A,-4,-1,-4,-8,-9,-7,-9,-6,74,201,8,16,10,100
375,03,FE,07,03,04,FE,00,01,0036,3,-2,7,3,4,-2,0,1,54,73,8,16,10,100
376,0A,F9,0A,FA,07,FD,FD,02,0053,10,-7,10,-6,7,-3,-3,2,83,132,8,16,10,100
377,F6,FE,08,02,FA,FD,07,02,FFE2,-10,-2,8,2,-6,-3,7,2,-30,96,8,16,10,100
378,08,FB,0A,F8,09,00,F6,07,FFF2,8,-5,10,-8,9,0,-10,7,-14,-98,8,16,10,100
379,07,F6,FB,FC,08,F8,F6,09,0015,7,-10,-5,-4,8,-8,-10,9,21,171,8,16,10,100
380,FE,FC,FD,00,F8,0A,FC,03,FFE0,-2,-4,-3,0,-8,10,-4,3,-32,-44,8,16,10,100
381,FF,FD,00,F6,02,04,01,FB,FFED,-1,-3,0,-10,2,4,1,-5,-19,17,8,16,10,100
382,03,F8,07,FF,07,06,0A,FA,FFF6,3,-8,7,-1,7,6,10,-6,-10,39,8,16,10,100
383,FB,00,FE,03,FC,FA,07,08,FFEB,-5,0,-2,3,-4,-6,7,8,-21,9,8,16,10,100
384,02,08,F9,FF,F7,01,0A,FB,FFC2,2,8,-7,-1,-9,1,10,-5,-62,-137,8,16,10,100
385,FD,FF,07,07,F9,F9,03,F9,000F,-3,-1,7,7,-7,-7,3,-7,15,15,8,16,10,100
386,02,02,03,F8,03,05,FD,07,FFDC,2,2,3,-8,3,5,-3,7,-36,-85,8,16,10,100
387,F6,FA,00,FD,01,04,FB,F6,005A,-10,-6,0,-3,1,4,-5,-10,90,86,8,16,10,100
388,06,FA,04,FB,04,01,09,05,FFDD,6,-6,4,-5,4,1,9,5,-35,-6,8,16,10,100
389,F6,03,0A,09,FA,FD,05,03,FFF9,-10,3,10,9,-6,-3,5,3,-7,121,8,16,10,100
390,02,02,F9,02,FB,F9,01,F7,FFA0,2,2,-7,2,-5,-7,1,-9,-96,-145,8,16,10,100
391,FB,07,00,FA,FC,F8,FE,00,000A,-5,7,0,-6,-4,-8,-2,0,10,-26,8,16,10,100
392,04,09,08,FE,01,FE,07,02,FFFF,4,9,8,-2,1,-2,7,2,-1,37,8,16,10,100
393,FB,F6,FC,FC,FC,05,0A,F7,FFAA,-5,-10,-4,-4,-4,5,10,-9,-86,-120,8,16,10,100
394,F9,FE,FF,FB,03,07,01,F6,FFE9,-7,-2,-1,-5,3,7,1,-10,-23,-9,8,16,10,100
395,03,FD,09,05,04,07,02,F6,FFC2,3,-3,9,5,4,7,2,-10,-62,-103,8,16,10,100
396,06,F8,FA,02,04,02,08,FF,FFA5,6,-8,-6,2,4,2,8,-1,-91,-133,8,16,10,100
397,F9,01,F9,F7,05,09,F6,09,0026,-7,1,-7,-9,5,9,-10,9,38,1,8,16,10,100
398,08,03,05,FC,05,01,04,03,0000,8,3,5,-4,5,1,4,3,0,51,8,16,10,100
399,FD,03,F6,FB,FC,01,FE,FF,0009,-3,3,-10,-5,-4,1,-2,-1,9,49,8,16,10,100
400,08,02,05,FD,F7,09,04,08,FFB1,8,2,5,-3,-9,9,4,8,-79,-137,8,16,10,100
401,F8,F9,09,FE,05,F8,FC,F9,0021,-8,-7,9,-2,5,-8,-4,-7,33,27,8,16,10,100
402,FC,F8,FF,00,05,F9,FC,0A,0061,-4,-8,-1,0,5,-7,-4,10,97,137,8,16,10,100
403,FF,0A,08,F7,FF,FD,FE,FE,0045,-1,10,8,-9,-1,-3,-2,-2,69,42,8,16,10,100
404,01,00,02,F6,01,F7,03,03,002A,1,0,2,-10,1,-9,3,3,42,19,8,16,10,100
405,F7,00,01,04,09,02,04,02,FFC6,-9,0,1,4,9,2,4,2,-58,-127,8,16,10,100
406,06,FE,FF,FB,F6,08,06,08,FFCE,6,-2,-1,-5,-10,8,6,8,-50,-172,8,16,10,100
407,01,FB,08,02,02,FF,00,FB,0002,1,-5,8,2,2,-1,0,-5,2,-1,8,16,10,100
408,01,02,00,06,04,05,FE,08,0060,1,2,0,6,4,5,-2,8,96,158,8,16,10,100
409,01,F9,07,FB,FC,08,08,08,0027,1,-7,7,-5,-4,8,8,8,39,-5,8,16,10,100
410,09,04,F6,FA,01,FE,FE,FB,FFAA,9,4,-10,-6,1,-2,-2,-5,-86,-35,8,16,10,100
411,FD,FD,F8,FE,F7,FF,06,05,004F,-3,-3,-8,-2,-9,-1,6,5,79,51,8,16,10,100
412,03,03,F8,08,F9,02,01,09,0025,3,3,-8,8,-7,2,1,9,37,86,8,16,10,100
413,07,FD,02,FC,FE,06,01,06,0053,7,-3,2,-4,-2,6,1,6,83,29,8,16,10,100
414,07,FC,00,FE,06,FB,02,09,002C,7,-4,0,-2,6,-5,2,9,44,88,8,16,10,100
415,01,00,FB,FB,FC,F8,08,07,0029,1,0,-5,-5,-4,-8,8,7,41,-38,8,16,10,100
416,08,0A,FD,07,04,03,F7,01,FFBE,8,10,-3,7,4,3,-9,1,-66,30,8,16,10,100
417,FE,03,03,08,00,08,FE,FF,0013,-2,3,3,8,0,8,-2,-1,19,29,8,16,10,100
418,FF,04,04,05,F6,09,F8,F6,0005,-1,4,4,5,-10,9,-8,-10,5,-31,8,16,10,100
419,FD,02,F7,05,04,07,08,01,FFFE,-3,2,-9,5,4,7,8,1,-2,-67,8,16,10,100
420,0A,05,FC,02,03,FB,02,FF,004B,10,5,-4,2,3,-5,2,-1,75,70,8,16,10,100
421,F9,0A,00,FF,F9,08,09,FB,FFA8,-7,10,0,-1,-7,8,9,-5,-88,46,8,16,10,100
422,05,00,FF,00,FC,05,F9,FF,FFF1,5,0,-1,0,-4,5,-7,-1,-15,-28,8,16,10,100
423,FC,FA,F7,01,08,FB,05,05,FFD0,-4,-6,-9,1,8,-5,5,5,-48,-90,8,16,10,100
424,05,06,08,06,01,F9,08,04,004E,5,6,8,6,1,-7,8,4,78,129,8,16,10,100
425,0A,03,F8,06,F9,08,08,F6,FFDD,10,3,-8,6,-7,8,8,-10,-35,-205,8,16,10,100
426,F6,FB,03,F6,06,F7,FC,04,FFD5,-10,-5,3,-10,6,-9,-4,4,-43,-110,8,16,10,100
427,F8,FA,06,09,F6,01,00,FA,0009,-8,-6,6,9,-10,1,0,-6,9,29,8,16,10,100
428,FF,FC,03,FE,07,F7,07,03,002C,-1,-4,3,-2,7,-9,7,3,44,88,8,16,10,100
429,01,04,01,04,06,FD,04,01,FFC5,1,4,1,4,6,-3,4,1,-59,-57,8,16,10,100
430,F6,F8,FB,06,04,0A,FB,F8,FFA6,-10,-8,-5,6,4,10,-5,-8,-90,-233,8,16,10,100
431,00,F6,FF,03,F8,08,FA,FC,005E,0,-10,-1,3,-8,8,-6,-4,94,8,8,16,10,100
432,F8,02,F7,08,05,F6,FB,FF,000C,-8,2,-9,8,5,-10,-5,-1,12,-11,8,16,10,100
433,FF,08,08,08,02,01,FF,02,FFF3,-1,8,8,8,2,1,-1,2,-13,1,8,16,10,100
434,FA,FE,FF,FC,F6,02,09,08,002D,-6,-2,-1,-4,-10,2,9,8,45,60,8,16,10,100
435,F8,F9,05,0A,08,FD,FC,07,FFA6,-8,-7,5,10,8,-3,-4,7,-90,-83,8,16,10,100
436,05,0A,0A,09,02,0A,06,F7,001A,5,10,10,9,2,10,6,-9,26,115,8,16,10,100
437,07,06,01,FD,01,04,06,05,FFE3,7,6,1,-3,1,4,6,5,-29,-7,8,16,10,100
438,FB,02,05,FE,FB,FA,F7,05,0016,-5,2,5,-2,-5,-6,-9,5,22,-20,8,16,10,100
439,07,0A,07,FD,FE,00,FB,FE,FFEB,7,10,7,-3,-2,0,-5,-2,-21,-64,8,16,10,100
440,00,09,FF,FA,F6,03,08,0A,0042,0,9,-1,-6,-10,3,8,10,66,25,8,16,10,100
441,06,06,FE,FE,00,FD,06,FE,FFB0,6,6,-2,-2,0,-3,6,-2,-80,-106,8,16,10,100
442,F7,FE,FD,FE,F7,02,0A,03,003B,-9,-2,-3,-2,-9,2,10,3,59,100,8,16,10,100
443,F8,00,00,06,07,F6,FE,08,FFB5,-8,0,0,6,7,-10,-2,8,-75,-83,8,16,10,100
444,FF,0A,FD,FE,FB,FC,08,0A,FFF4,-1,10,-3,-2,-5,-4,8,10,-12,-91,8,16,10,100
445,FB,07,01,04,F7,05,FF,03,005F,-5,7,1,4,-9,5,-1,3,95,186,8,16,10,100
446,08,FC,09,FF,FB,09,0A,01,FF9C,8,-4,9,-1,-5,9,10,1,-100,-87,8,16,10,100
447,03,02,FC,0A,05,0A,FB,F7,FFEA,3,2,-4,10,5,10,-5,-9,-22,-57,8,16,10,100
448,F7,02,FB,0A,FB,09,00,06,001C,-9,2,-5,10,-5,9,0,6,28,151,8,16,10,100
449,03,05,03,07,03,02,F9,00,0039,3,5,3,7,3,2,-7,0,57,55,8,16,10,100
450,FF,FB,FB,08,09,08,F7,FE,FFBF,-1,-5,-5,8,9,8,-9,-2,-65,-85,8,16,10,100
451,FB,FF,02,FC,04,03,FE,05,004A,-5,-1,2,-4,4,3,-2,5,74,27,8,16,10,100
452,06,08,02,F6,FE,07,FA,F7,0038,6,8,2,-10,-2,7,-6,-9,56,178,8,16,10,100
453,00,FA,FC,04,09,08,0A,07,FFEC,0,-6,-4,4,9,8,10,7,-20,-80,8,16,10,100
454,00,FA,FF,F8,FE,00,03,FB,FFC6,0,-6,-1,-8,-2,0,3,-5,-58,-21,8,16,10,100
455,06,F9,06,F6,FC,09,F6,00,000F,6,-7,6,-10,-4,9,-10,0,15,-132,8,16,10,100
456,F6,FD,FA,FF,06,FC,07,08,0009,-10,-3,-6,-1,6,-4,7,8,9,-89,8,16,10,100
457,FE,FF,03,FE,09,07,FD,F7,0019,-2,-1,3,-2,9,7,-3,-9,25,9,8,16,10,100
458,FB,FB,00,F7,FD,07,F8,F8,0045,-5,-5,0,-9,-3,7,-8,-8,69,121,8,16,10,100
459,FE,F8,F7,08,02,00,09,03,FFDD,-2,-8,-9,8,2,0,9,3,-35,-96,8,16,10,100
460,08,FC,FC,02,0A,FD,01,F8,0047,8,-4,-4,2,10,-3,1,-8,71,143,8,16,10,100
461,02,0A,03,F7,FD,FD,F9,05,004B,2,10,3,-9,-3,-3,-7,5,75,-27,8,16,10,100
462,F9,0A,05,00,F6,06,FA,03,0036,-7,10,5,0,-10,6,-6,3,54,154,8,16,10,100
463,FA,FA,03,FF,F9,F9,08,FB,FFD9,-6,-6,3,-1,-7,-7,8,-5,-39,74,8,16,10,100
464,FC,F9,FA,FE,FE,F9,00,05,FFC5,-4,-7,-6,-2,-2,-7,0,5,-59,-12,8,16,10,100
465,FB,FF,04,FD,07,FF,05,F9,002B,-5,-1,4,-3,7,-1,5,-7,43,50,8,16,10,100
