test_id,A0_hex,A1_hex,A2_hex,A3_hex,B0_hex,B1_hex,B2_hex,B3_hex,C0_hex,A0_int,A1_int,A2_int,A3_int,B0_int,B1_int,B2_int,B3_int,C0_int,reference_int,input_width,output_width,operand_range,c_range
176,FF2E,030E,FE66,0345,01D5,FD8C,00F1,02DD,00016831,-210,782,-410,837,469,-628,241,733,92209,17334,16,32,1000,100000
177,0217,FCC9,028F,0300,FCCB,01FA,FE00,0044,FFFF8DED,535,-823,655,768,-821,506,-512,68,-29203,-1168012,16,32,1000,100000
178,02D9,0198,FF3E,FC2E,FF2E,0296,001C,031D,00017CC1,729,408,-194,-978,-210,662,28,797,97473,-570419,16,32,1000,100000
179,02E0,02CF,FF31,02DA,0334,FE5C,FCAF,FC83,FFFED9F6,736,719,-207,730,820,-420,-849,-893,-75274,-249881,16,32,1000,100000
180,03C3,FD03,0132,020F,02DF,FCC4,FDF5,0225,FFFF140A,963,-765,306,527,735,-828,-523,549,-60406,1410104,16,32,1000,100000
181,FC1B,03B4,0196,0220,FE12,FDAE,0140,FD93,000183E9,-997,948,406,544,-494,-594,320,-621,99305,-179193,16,32,1000,100000
182,FEEA,0154,FEA5,FCAF,FDFE,FC42,024B,FF27,FFFFE745,-278,340,-347,-849,-514,-958,587,-217,-6331,-208615,16,32,1000,100000
183,0359,FCB8,FFCF,FDAA,FE32,0077,FFDB,014C,00017CAA,857,-840,-49,-598,-462,119,-37,332,97450,-595167,16,32,1000,100000
184,FDC0,FF79,FD14,FDB4,0371,02A8,FF7C,0293,00003FD2,-576,-135,-748,-588,881,680,-132,659,16338,-871674,16,32,1000,100000
185,00C7,FE94,FFCE,FE0C,FF55,02FD,FF06,0283,000089EC,199,-364,-50,-500,-171,765,-250,643,35308,-586181,16,32,1000,100000
186,FE20,0229,01E4,00E3,0372,FF3D,FF6F,0089,0000FEF4,-480,553,484,227,882,-195,-145,137,65268,-505008,16,32,1000,100000
187,FCD1,FC2D,02CB,FEBF,02E6,FD03,FE1C,028D,FFFF94D9,-815,-979,715,-321,742,-765,-484,653,-27431,-438899,16,32,1000,100000
188,0034,FE44,014C,FD2F,0022,0295,0162,01AE,0000311B,52,-444,332,-721,34,661,354,430,12571,-471647,16,32,1000,100000
189,0265,FFB9,013B,0353,FE2F,039A,FCCA,FF31,FFFF820B,613,-71,315,851,-465,922,-822,-207,-32245,-817839,16,32,1000,100000
190,FE26,0266,FF5A,FC40,002D,005C,0055,FEAA,00000486,-474,614,-166,-960,45,92,85,-342,1158,350526,16,32,1000,100000
191,FE66,FD5E,FEC5,03CA,00D3,03D6,FD71,FE02,FFFF1C3D,-410,-674,-315,970,211,982,-655,-510,-58307,-1095060,16,32,1000,100000
192,02ED,02E3,FF02,0221,FD08,FEF8,FD9D,FE15,00001E26,749,739,-254,545,-760,-264,-611,-491,7718,-869019,16,32,1000,100000
193,00C5,FD3C,038D,FEEC,0266,FC8F,FFA3,0363,0001032C,197,-708,909,-276,614,-881,-93,867,66348,487225,16,32,1000,100000
194,00E5,FEF7,02E5,01C4,FCB2,003C,0195,FC4F,00007659,229,-265,741,452,-846,60,405,-945,30297,-306372,16,32,1000,100000
195,017C,01AC,0310,03E1,FFF8,FCC5,FD5F,02E5,FFFFB006,380,428,784,993,-8,-827,-673,741,-20474,-169289,16,32,1000,100000
196,00EB,FDA2,0166,02D0,01EF,01FA,0061,FE78,FFFF5B76,235,-606,358,720,495,506,97,-392,-42122,-479947,16,32,1000,100000
197,FE83,028D,FD1A,0067,FF9D,0317,03E6,FD57,00018072,-381,653,-742,103,-99,791,998,-681,98418,-157999,16,32,1000,100000
198,FCC4,0394,FEF6,FCB0,0303,037F,FC43,0365,FFFF30D6,-828,916,-266,-848,771,895,-957,869,-53034,-353952,16,32,1000,100000
199,0294,009B,FD1E,030B,FC82,FCCE,0204,0205,00008848,660,155,-738,779,-894,-818,516,517,34888,-660007,16,32,1000,100000
200,FD92,FED6,0215,031F,01C1,00E1,03BE,FEAD,FFFECD98,-622,-298,533,799,449,225,958,-339,-78440,-185015,16,32,1000,100000
201,036D,FC3B,FCB9,01B5,029C,FE75,FF27,FD26,00003CA0,877,-965,-839,437,668,-395,-217,-730,15520,845584,16,32,1000,100000
202,FE8C,02FD,FFCA,FF81,02DE,FE22,FFE3,FD5A,FFFEFD3B,-372,765,-54,-127,734,-478,-29,-678,-66245,-617291,16,32,1000,100000
203,03AE,02B8,FCC8,017D,FF4D,0076,FF2D,0347,FFFFD819,942,696,-824,381,-179,118,-211,839,-10215,396818,16,32,1000,100000
204,FF55,01CF,FF30,0335,FC88,FC1A,01A8,FE1A,0000F604,-171,463,-208,821,-888,-998,424,-486,62980,-734444,16,32,1000,100000
205,FE56,03AC,FE1B,FC28,FD92,FF65,024B,FF97,000022AD,-426,940,-485,-984,-622,-155,587,-105,8877,-53226,16,32,1000,100000
206,FD5D,FC70,029C,FC70,0276,0137,03A7,FE98,0000A116,-675,-912,668,-912,630,311,935,-360,41238,285256,16,32,1000,100000
207,FF7D,0007,02CC,FFDD,FDBA,FDEC,002F,0276,FFFF8A7F,-131,7,716,-35,-582,-532,47,630,-30081,54039,16,32,1000,100000
208,00F9,FF2E,0072,011C,016E,FE5B,FCDB,0304,00010137,249,-210,114,284,366,-421,-805,772,65847,372869,16,32,1000,100000
209,FF5C,0164,0322,FCA2,039B,03D8,FECE,02E6,0000C0AD,-164,356,802,-862,923,984,-306,742,49325,-636759,16,32,1000,100000
210,0262,FCFC,0018,0284,036A,0256,FD55,020B,00000C28,610,-772,24,644,874,598,-683,523,3112,395016,16,32,1000,100000
211,03E8,01D6,FC98,FE26,0148,FD21,03E1,FEDA,FFFF0A8D,1000,470,-872,-474,328,-735,993,-294,-62835,-806825,16,32,1000,100000
212,FC78,0091,FD04,0346,FE94,FE34,039C,FDC6,000029FE,-904,145,-764,838,-364,-460,924,-570,10750,-910490,16,32,1000,100000
213,01D5,0166,0272,0368,03A0,00CA,0150,036F,FFFEB084,469,358,626,872,928,202,336,879,-85884,1398488,16,32,1000,100000
214,0380,02A9,FE61,FEDE,009A,FD77,01DC,FDCF,FFFFB128,896,681,-415,-290,154,-649,476,-561,-20184,-359019,16,32,1000,100000
215,0081,FFD9,FD40,FEBE,0030,0236,0088,01C0,00017B85,129,-39,-704,-322,48,566,136,448,97157,-158725,16,32,1000,100000
216,FF14,FD9F,01F8,0081,0027,FC7D,FF86,FC73,FFFE908A,-236,-609,504,129,39,-899,-122,-909,-94070,265468,16,32,1000,100000
217,03D8,006C,FC70,FD7D,011D,FE4A,025E,FF4F,000172F2,984,108,-912,-643,285,-438,606,-177,94962,-110763,16,32,1000,100000
218,FE1E,039C,FE2E,033B,FE90,FCC8,0016,FF40,FFFF4F97,-482,924,-466,827,-368,-824,22,-192,-45161,-798197,16,32,1000,100000
219,FDF0,FD79,FE1F,FC6F,003F,036B,0390,025B,00015132,-528,-647,-481,-913,63,875,912,603,86322,-1502278,16,32,1000,100000
220,02BC,01FD,FD4A,FEAF,FFA0,0128,0177,FF80,00009974,700,509,-694,-337,-96,296,375,-128,39284,-94366,16,32,1000,100000
221,FC7B,01F3,FC7E,FDA5,FCA1,0350,00D4,028E,0000EBF1,-901,499,-898,-603,-863,848,212,654,60401,676378,16,32,1000,100000
222,0046,00C8,FE5E,FFA3,0028,FC31,0202,FD67,00006620,70,200,-418,-93,40,-975,514,-665,26144,-319063,16,32,1000,100000
223,FC79,FCBF,00AD,00DA,FCB5,FD9D,0268,0192,FFFEA9FD,-903,-833,173,218,-843,-611,616,402,-87555,1376841,16,32,1000,100000
224,FF55,FD02,015A,01D9,FE30,FED4,FD17,FEAE,000121A3,-171,-766,346,473,-464,-300,-745,-338,74147,-34353,16,32,1000,100000
225,FC8F,02B2,0251,FDC8,0270,FC63,FD12,030A,0000874A,-881,690,593,-568,624,-925,-750,778,34634,-2040014,16,32,1000,100000
226,021E,02E0,023A,FF2E,026B,0190,FF6E,03AC,00012537,542,736,570,-210,619,400,-146,940,75063,424341,16,32,1000,100000
227,0223,FD77,039E,FC41,035B,0256,009D,FC8B,0000D589,547,-649,926,-959,859,598,157,-885,54665,1130533,16,32,1000,100000
228,0093,000F,0157,FC3A,FF9F,FE9B,0322,02A7,0000F92A,147,15,343,-966,-97,-357,802,679,63786,-336656,16,32,1000,100000
229,FE98,0389,0272,0224,00A6,FD94,025F,01CC,00010D91,-360,905,626,548,166,-620,607,460,69009,80211,16,32,1000,100000
230,FC78,0009,030C,0212,FE72,FF57,03DC,03A2,FFFEAA36,-904,9,780,530,-398,-169,988,930,-87498,1534313,16,32,1000,100000
231,FFA4,0208,0203,FCE7,02A9,02FF,0018,02A2,000085EE,-92,520,515,-793,681,767,24,674,34286,-151648,16,32,1000,100000
232,004F,0099,FE33,FDDA,0166,FF02,FCC2,FD47,000160FC,79,153,-461,-550,358,-254,-830,-697,90364,845764,16,32,1000,100000
233,FF3D,0305,FD32,FCBD,012A,03D7,0009,03B3,FFFFE544,-195,773,-718,-835,298,983,9,947,-6844,-102302,16,32,1000,100000
234,02D1,FEDD,FFD7,03B5,010F,03AD,FFE7,FE71,FFFFECA8,721,-291,-41,949,271,941,-25,-399,-4952,-461018,16,32,1000,100000
235,FD49,FCBF,FE06,FD65,01F7,02FA,FE54,FEE6,FFFEB01A,-695,-833,-506,-667,503,762,-428,-282,-85990,-665659,16,32,1000,100000
236,FD45,0220,03BD,0183,FDE0,FE56,0093,01AA,000020DC,-699,544,957,387,-544,-426,147,426,8412,462465,16,32,1000,100000
237,019A,FD32,0005,FF12,FC99,0266,0072,0070,0000F861,410,-718,5,-238,-871,614,114,112,63585,-760463,16,32,1000,100000
238,02F4,0188,FC38,FC53,FCF4,01C1,FF8C,FE29,00010AE8,756,392,-968,-941,-780,449,-116,-471,68328,210155,16,32,1000,100000
239,FC3A,FF62,01C5,FE4D,FC6A,029B,00A1,02EA,0000FC8F,-966,-158,453,-435,-918,667,161,746,64655,594480,16,32,1000,100000
240,0149,036D,FD27,03BE,0205,00CE,00F4,03E8,000169D3,329,877,-729,958,517,206,244,1000,92627,1223506,16,32,1000,100000
241,FD04,01FA,00A8,0099,0132,FF2B,0047,02CB,FFFFCD8F,-764,506,168,153,306,-213,71,715,-12913,-233152,16,32,1000,100000
242,037F,FCB1,03B4,FC2F,FE85,FC77,FDC9,02A0,FFFF3E97,895,-847,948,-977,-379,-905,-567,672,-49513,-816243,16,32,1000,100000
243,016B,018A,FE92,03CE,0193,FE01,0118,FFB0,FFFE7EBB,363,394,-366,974,403,-511,280,-80,-98629,-334074,16,32,1000,100000
244,0074,031F,FF6C,FD50,007B,FD5D,FF0F,01A5,0000D23C,116,799,-148,-688,123,-675,-241,421,53820,-725217,16,32,1000,100000
245,0269,FC1E,0234,FE00,03CC,00DC,FF76,01FE,FFFF1273,617,-994,564,-512,972,220,-138,510,-60813,-18721,16,32,1000,100000
246,0368,FDB5,016E,FDF2,0121,0240,02A5,FDE0,0000B81B,872,-587,366,-526,289,576,677,-544,47131,494953,16,32,1000,100000
247,00F5,0383,FC66,FF76,0124,FDFD,FF27,0331,FFFF0AB3,245,899,-922,-138,292,-515,-217,817,-62797,-366914,16,32,1000,100000
248,FDD6,FCA3,FC9F,02AC,FF2D,03E3,00BA,FE77,FFFFE833,-554,-861,-865,684,-211,995,186,-393,-6093,-1175596,16,32,1000,100000
249,FD8C,FDA0,00B8,FDD4,0278,023F,01AC,FFA0,00005043,-628,-608,184,-556,632,575,428,-96,20547,-593821,16,32,1000,100000
250,FE91,FFFD,FF02,000C,035A,FC62,01D8,FEA6,0000A4EA,-367,-3,-254,12,858,-926,472,-346,42218,-393930,16,32,1000,100000
251,FE3B,FD65,FE3F,FDE5,025D,FF01,035D,0003,FFFF3ED1,-453,-667,-449,-539,605,-255,861,3,-49455,-541641,16,32,1000,100000
252,FFB5,FCEE,FD4B,FEC1,FD68,02BC,FDE9,02DF,00010967,-75,-786,-693,-319,-664,700,-535,735,67943,-296167,16,32,1000,100000
253,03B1,FDAC,FF74,FC70,FE5C,FC75,021E,028B,FFFF04E7,945,-596,-140,-912,-420,-907,542,651,-64281,-590201,16,32,1000,100000
254,FF17,02F8,FD74,FF57,FE59,0010,FCE4,FE76,00012284,-233,760,-652,-169,-423,16,-796,-394,74372,770669,16,32,1000,100000
255,FF88,0316,0021,FF6A,FDB1,FFBE,0046,02E7,FFFF7D27,-120,790,33,-150,-591,-66,70,743,-33497,-123857,16,32,1000,100000
256,FFFD,039B,0298,0303,019A,01D7,FC26,009B,FFFEA5B2,-3,923,664,771,410,471,-986,155,-88654,-190350,16,32,1000,100000
257,01F0,FC95,FCC5,0311,FEFC,FD81,0324,FCCB,00018380,496,-875,-827,785,-260,-639,804,-821,99200,-780028,16,32,1000,100000
258,FE9E,FD10,FF2A,00D9,FD35,037F,FC19,01C7,FFFEF56A,-354,-752,-214,217,-715,895,-999,455,-68246,-175655,16,32,1000,100000
259,FD91,0279,0280,0226,FD85,02A5,FFBC,0334,0000A6A7,-623,633,640,550,-635,677,-68,820,42663,1274289,16,32,1000,100000
260,01C2,FD92,FD44,FE57,FEB3,FD35,022B,FC1F,FFFE7CF5,450,-622,-700,-425,-333,-715,555,-993,-99083,229322,16,32,1000,100000
261,FF09,0069,02CF,02E6,FDDA,01C9,FF8E,FE5B,00000C5D,-247,105,719,742,-550,457,-114,-421,3165,-207348,16,32,1000,100000
262,FD95,0036,0210,FDCE,00EE,FC79,FFBA,FEBC,0000DA51,-619,54,528,-562,238,-903,-70,-324,55889,4933,16,32,1000,100000
263,0124,00BC,FD18,FFB5,FF33,FE73,036A,01D3,FFFF16C7,292,188,-744,-75,-205,-397,874,467,-59705,-879482,16,32,1000,100000
264,FD47,FF5D,0100,FEA2,0017,FE32,FCA4,FE2B,00007A5A,-697,-163,256,-350,23,-462,-860,-469,31322,34587,16,32,1000,100000
265,FE15,FECD,FC7F,FC2D,FCC1,FFB0,FEB1,FDB9,FFFEB5D4,-491,-307,-897,-979,-831,-80,-335,-583,-84524,1219309,16,32,1000,100000
266,FCF2,FDA0,0196,0013,0085,00BE,FF38,01BA,00006539,-782,-608,406,19,133,190,-200,442,25913,-266415,16,32,1000,100000
267,031B,FCB4,FF04,0273,004D,FC9D,0338,FE11,FFFF8A2C,795,-844,-252,627,77,-867,824,-495,-30164,244786,16,32,1000,100000
268,FDB7,FFB4,023A,FFFC,FD41,FEFA,FE55,0093,0000CD1C,-585,-76,570,-4,-703,-262,-427,147,52508,239697,16,32,1000,100000
269,0311,0289,FF65,FC6B,FE5C,00C5,023C,FD04,000149AA,785,649,-155,-917,-420,197,572,-764,84394,494475,16,32,1000,100000
270,FE49,FCD9,FFA3,FFEB,FE12,036C,0048,00D8,FFFF4EF7,-439,-807,-93,-21,-494,876,72,216,-45321,-546619,16,32,1000,100000
271,FE43,FCA9,0350,FE35,FCCA,0237,FE7D,FDAC,FFFFC997,-445,-855,848,-459,-822,567,-387,-596,-13929,-187536,16,32,1000,100000
272,FC67,FE94,005A,0387,FCCB,0234,FE8D,FE2F,000171EC,-921,-364,90,903,-821,564,-371,-465,94700,192260,16,32,1000,100000
273,FFF3,FEA7,FC36,01C5,FFD9,0029,FCC4,FC2E,FFFF92B2,-13,-345,-970,453,-39,41,-828,-978,-27982,318506,16,32,1000,100000
274,FFD1,03C7,FC1D,0058,FC97,FCE7,FFA1,FF7A,FFFFCEB8,-47,967,-995,88,-873,-793,-95,-134,-12616,-655683,16,32,1000,100000
275,01C1,FDED,FF41,FE12,FF6C,0243,FE47,00D2,FFFF7694,449,-531,-191,-494,-148,579,-441,210,-35180,-428590,16,32,1000,100000
276,02FB,01B5,FFEE,02AE,030E,0019,034C,FE4F,FFFEC535,763,437,-18,686,782,25,844,-433,-80587,214774,16,32,1000,100000
277,0037,0170,FFB1,FCB1,FC46,FEEB,FF7D,FD1C,000163EC,55,368,-79,-847,-954,-277,-131,-740,91116,573839,16,32,1000,100000
278,0127,014C,FD16,00DE,FCCC,FE3F,01FB,03C1,00012FF7,295,332,-746,222,-820,-449,507,961,77815,-478033,16,32,1000,100000
279,02DC,0051,035D,FD2B,01CB,02F9,02B9,FD06,FFFFA0A5,732,81,861,-725,459,761,697,-762,-24411,1525785,16,32,1000,100000
280,02D9,FFC1,FC9F,0074,0016,FF46,0149,FFCA,0000668B,729,-63,-865,116,22,-186,329,-54,26251,-236842,16,32,1000,100000
281,0099,003B,038D,FC67,FF38,FD47,FCE9,0244,0000D48D,153,59,909,-921,-200,-697,-791,580,54413,-1270509,16,32,1000,100000
282,0304,FE93,FDC0,0043,FCFD,037A,FDF7,FEFD,00003236,772,-365,-576,67,-771,890,-521,-259,12854,-624465,16,32,1000,100000
283,FFA3,01B1,FCDB,0010,0011,FD05,0092,0236,0000392B,-93,433,-805,16,17,-763,146,566,14635,-425799,16,32,1000,100000
284,FD0D,01C3,01A9,0213,033A,020C,023B,029A,00002D2A,-755,451,425,531,826,524,571,666,11562,220577,16,32,1000,100000
285,FE09,FC97,0004,FDE6,00B8,02F6,009F,0267,0000C573,-503,-873,4,-538,184,758,159,615,50547,-1033973,16,32,1000,100000
286,027C,FDB5,0228,FFEA,03DD,02A4,030E,FCF7,FFFFD0D2,636,-587,552,-22,989,676,782,-777,-12078,668872,16,32,1000,100000
287,0351,FFA8,FCB8,FC1B,01DD,020B,FC3D,FF6B,0000DB59,849,-88,-840,-997,477,523,-963,-149,56153,1372575,16,32,1000,100000
288,FE9C,FE87,0081,0115,FC71,FE7D,016D,FD1C,FFFFC270,-356,-377,129,277,-911,-387,365,-740,-15760,296560,16,32,1000,100000
289,FE82,00D9,02CC,FE61,FD4D,FD54,FC63,009E,00012498,-382,217,716,-415,-691,-684,-925,158,74904,-537432,16,32,1000,100000
290,02FF,FE42,FF8F,01D0,0004,FC9D,FE9A,FD29,FFFFBCFC,767,-446,-113,464,4,-867,-358,-727,-17156,75720,16,32,1000,100000
291,03DB,003E,FFAE,FE03,FE3A,FD1A,03D8,FCFC,0000C4A3,987,62,-82,-509,-454,-742,984,-772,50339,-131503,16,32,1000,100000
292,FF06,0253,FC97,01CA,006D,0008,FC54,02F9,00008E21,-250,595,-873,458,109,8,-940,761,36385,1183053,16,32,1000,100000
293,03E4,FEA1,FDE0,FC68,FE37,FC45,01CC,00C0,FFFEF08D,996,-351,-544,-920,-457,-955,460,192,-69491,-616338,16,32,1000,100000
294,01C9,004A,FD88,0039,00A9,006B,FCC6,031C,0000564D,457,74,-632,57,169,107,-826,796,22093,674648,16,32,1000,100000
295,FC80,02A0,FCA0,FD9B,000C,FFCF,013E,0351,FFFFE580,-896,672,-864,-613,12,-49,318,849,-6784,-845653,16,32,1000,100000
296,FE3C,FC6D,025A,000F,FCB7,008D,FE49,0251,FFFE861D,-452,-915,602,15,-841,141,-439,593,-96739,-101005,16,32,1000,100000
297,0309,FCBC,FE6B,FF62,01C0,FEBE,01B7,FDA1,00007500,777,-836,-405,-158,448,-322,439,-607,29952,565351,16,32,1000,100000
298,FEBB,03AB,02CE,03C4,00AF,002B,02D7,025F,0000C1C9,-325,939,718,964,175,43,727,607,49609,1140245,16,32,1000,100000
299,02B3,0183,0088,026D,FDCA,FE33,0004,FD98,FFFFDA16,691,387,136,621,-566,-461,4,-616,-9706,-961211,16,32,1000,100000
300,00B7,FDEC,017A,FE9F,0373,FC25,03CB,FDFD,FFFFAE50,183,-532,378,-353,883,-987,971,-515,-20912,1214594,16,32,1000,100000
301,0073,0367,FE4C,031C,FF03,035F,FE77,0088,FFFFBBC9,115,871,-436,796,-253,863,-393,136,-17463,984719,16,32,1000,100000
302,0300,027A,0264,034E,0041,027F,FFF9,FE46,00016ACC,768,634,612,846,65,639,-7,-442,92876,169706,16,32,1000,100000
303,0258,0336,FF2D,01D3,FECD,03AC,0341,00EB,FFFEABC4,600,822,-211,467,-307,940,833,235,-87100,435362,16,32,1000,100000
304,02CE,FC47,00F2,0286,007D,FFC3,02AA,FE9E,000042A9,718,-953,242,646,125,-61,682,-354,17065,101308,16,32,1000,100000
305,0394,02D8,FE27,0371,03E4,031E,01F2,03A5,FFFF415B,916,728,-473,881,996,798,498,933,-48805,2030894,16,32,1000,100000
306,FDFD,0191,006D,FE67,FFEC,FCDE,02F1,FD26,000011C5,-515,401,109,-409,-20,-802,753,-730,4549,73894,16,32,1000,100000
307,FF8F,0208,03AE,035E,FDFE,FD78,0070,0157,00003BA7,-113,520,942,862,-514,-648,112,343,15271,137563,16,32,1000,100000
308,FD75,01A7,FF70,FE86,002E,FC74,017F,02E4,FFFF69D6,-651,423,-144,-378,46,-908,383,740,-38442,-787344,16,32,1000,100000
309,0230,FCE9,FC77,029F,FFB6,0330,FEA5,01AD,0001196F,560,-791,-905,671,-74,816,-347,429,72047,-12955,16,32,1000,100000
310,02C6,FE9A,036B,01B0,FF52,FC75,FED0,035B,000141D7,710,-358,875,432,-174,-907,-304,859,82391,388645,16,32,1000,100000
311,0144,0127,FF47,FF38,02A3,0256,0204,FD2E,FFFFBA3D,324,295,-185,-200,675,598,516,-722,-17859,426191,16,32,1000,100000
312,023F,FCD0,FDC5,0133,FE8F,FF7D,019A,0308,FFFFF1C2,575,-816,-571,307,-369,-131,410,776,-3646,-104803,16,32,1000,100000
313,FD4B,02BB,02BD,FD9A,02D8,03BD,FDBB,FFA5,FFFF7F1C,-693,699,701,-614,728,957,-581,-91,-32996,-219964,16,32,1000,100000
314,03E3,0101,FC37,FE5E,FCA1,FFFC,FCAD,005A,00000B7D,995,257,-969,-418,-863,-4,-851,90,2941,-69773,16,32,1000,100000
315,0340,FD15,0300,FE5D,FCEC,0295,FC8D,027C,00004AA7,832,-747,768,-419,-788,661,-883,636,19111,-2074900,16,32,1000,100000
316,FCE7,FF21,01A3,001A,0321,FCBF,00FA,FC31,FFFFE1E1,-793,-223,419,26,801,-833,250,-975,-7711,-377745,16,32,1000,100000
317,00CE,FF53,FFD7,0121,FF4E,FE05,00C3,FD19,00011E3D,206,-173,-41,289,-178,-507,195,-743,73277,-98402,16,32,1000,100000
318,020B,0156,FD4A,0164,FEB2,FFE6,033E,02ED,0001380B,523,342,-694,356,-334,-26,830,749,79883,-413067,16,32,1000,100000
319,011D,FE8E,FD99,0098,FC6D,FC98,0180,FD4B,000059EB,285,-370,-615,152,-915,-872,384,-693,23019,-256612,16,32,1000,100000
320,FC67,03C4,02DB,FC1D,FD2E,0290,FF12,00E3,FFFFCA9F,-921,964,731,-995,-722,656,-238,227,-13665,883838,16,32,1000,100000
321,00E4,01AA,005C,FCAD,03AC,FC2A,FD31,FD78,FFFFAFCD,228,426,92,-851,940,-982,-719,-648,-20531,260757,16,32,1000,100000
322,00A3,FCEB,FEEC,01F3,FCB3,01FB,FE61,FCE1,FFFF8898,163,-789,-276,499,-845,507,-415,-799,-30568,-852487,16,32,1000,100000
323,0176,01E9,FC86,01CD,01EB,FC40,021D,02C6,FFFEE6A4,374,489,-890,461,491,-960,541,710,-72028,-512014,16,32,1000,100000
324,FE7F,FF4A,014E,FF7B,FC55,02E1,FCF4,FC4E,000170FB,-385,-182,334,-133,-939,737,-780,-946,94459,187138,16,32,1000,100000
325,FC89,0199,FFA4,0267,0160,03D8,02CA,0333,FFFFA155,-887,409,-92,615,352,984,714,819,-24235,503994,16,32,1000,100000
326,FE7F,FE1E,0159,0336,015E,FD8C,FDE9,02E9,00018364,-385,-482,345,822,350,-628,-535,745,99172,694933,16,32,1000,100000
327,FE71,035E,0082,00D2,FFB6,0258,0266,FE57,FFFF39F0,-399,862,130,210,-74,600,614,-425,-50704,486592,16,32,1000,100000
328,02D9,FC95,FEBD,02EE,FE86,FDAC,009B,FCA3,0000EB84,729,-875,-323,750,-378,-596,155,-861,60292,-389585,16,32,1000,100000
329,0247,FFD2,FCCF,02BF,033E,0221,0037,004C,FFFFCC57,583,-46,-817,703,830,545,55,76,-13225,454088,16,32,1000,100000
330,0329,FF4C,FC85,FF35,01BD,0009,FE9B,FE9D,FFFF01DA,809,-180,-891,-203,445,9,-357,-355,-65062,683475,16,32,1000,100000
331,00EF,02EE,FEE7,019B,FF17,FEA9,01AD,028D,FFFE8097,239,750,-281,411,-233,-343,429,653,-98153,-263256,16,32,1000,100000
332,0185,FD4B,FFB6,FD4C,0055,0307,03B1,022D,0000A2AD,389,-693,-74,-692,85,775,945,557,41645,-917739,16,32,1000,100000
333,03DD,FCEC,016F,FF9B,FD79,FE86,FD71,03C3,0001123A,989,-788,367,-101,-647,-378,-655,963,70202,-609465,16,32,1000,100000
334,FF97,FCE0,FF4B,00C3,0237,03CB,0237,01C8,FFFECAFE,-105,-800,-181,195,567,971,567,456,-79106,-929148,16,32,1000,100000
335,0364,0188,007C,0390,FD94,00BD,0012,FE4F,FFFFF123,868,392,124,912,-620,189,18,-433,-3805,-860541,16,32,1000,100000
336,038D,0298,FC9C,FE5E,0003,01EA,FDAD,FC19,0000B166,909,664,-868,-418,3,490,-595,-999,45414,1307543,16,32,1000,100000
337,039D,FF4D,FCD4,0324,FCAB,FCAD,00B5,FFD0,FFFFA0A7,925,-179,-812,804,-853,-851,181,-48,-24409,-846669,16,32,1000,100000
338,0014,FCF7,FD96,02D9,FED6,0149,FF71,FEE8,0000F79E,20,-777,-618,729,-298,329,-143,-280,63390,-313949,16,32,1000,100000
339,0059,FFBE,FFAC,FFCD,FC92,FD90,FEBB,FD36,FFFE9C0F,89,-66,-84,-51,-878,-624,-325,-714,-91121,-64365,16,32,1000,100000
340,00E5,FCE3,FC4F,02E3,FE16,0258,FCD6,FE77,FFFF5D7D,229,-797,-945,739,-490,600,-810,-393,-41603,-156990,16,32,1000,100000
341,FC3C,FDBD,0325,0330,FCA2,FDC9,FE0B,01DC,FFFF37F1,-964,-579,805,816,-862,-567,-501,476,-51215,1093157,16,32,1000,100000
342,00AF,0044,FF9A,0257,010D,0370,FCDC,00B6,00016FDC,175,68,-102,599,269,880,-804,182,94172,392113,16,32,1000,100000
343,FCA5,022D,003F,0113,0195,030E,02DC,0008,0000608F,-859,557,63,275,405,782,732,8,24719,160714,16,32,1000,100000
344,0142,0120,02B6,FE67,FF5A,01EE,FC59,00B8,FFFF167D,322,288,694,-409,-166,494,-935,184,-59779,-695105,16,32,1000,100000
345,0132,0051,0215,FDA2,010C,0270,02BE,FFB3,FFFEFF6B,306,81,533,-606,268,624,702,-77,-65685,487695,16,32,1000,100000
346,FFC5,03CA,0282,000E,FD89,FD6F,0316,FDB4,FFFFA617,-59,970,642,14,-631,-657,790,-588,-23017,-124130,16,32,1000,100000
347,FE20,FCFF,0382,FEEC,0298,FCF7,FC5F,03E5,000146E2,-480,-769,898,-276,664,-777,-929,997,83682,-746939,16,32,1000,100000
348,FEB8,035E,FF98,013F,0209,029F,FE70,FC50,FFFFA46E,-328,862,-104,319,521,671,-400,-944,-23442,124536,16,32,1000,100000
349,FE19,038A,0378,0265,02BE,02AE,0209,FCB2,00017E30,-487,906,888,613,702,686,521,-846,97840,321532,16,32,1000,100000
350,014E,020F,018B,FE6C,0391,01BB,028A,0397,0000C1E8,334,527,395,-404,913,443,650,919,49640,473517,16,32,1000,100000
351,03D4,01D6,FED6,FD7E,FC60,FFD0,FED8,0054,FFFF4FA3,980,470,-298,-642,-928,-48,-296,84,-45149,-942869,16,32,1000,100000
352,01EF,FF4A,003F,03B4,FDFC,027F,FF27,FFF6,FFFE9C38,495,-182,63,948,-516,639,-217,-10,-91080,-485949,16,32,1000,100000
353,FD0A,008F,02D2,FE28,FF05,02C0,03B3,FDCB,FFFE9899,-758,143,722,-472,-251,704,947,-565,-92007,1149337,16,32,1000,100000
354,FE3E,0230,00DE,0187,003D,01D1,0087,FC63,0000DE8E,-450,560,222,391,61,465,135,-925,56974,-41781,16,32,1000,100000
