test_id,A0_hex,A1_hex,A2_hex,A3_hex,B0_hex,B1_hex,B2_hex,B3_hex,C0_hex,A0_real,A1_real,A2_real,A3_real,B0_real,B1_real,B2_real,B3_real,C0_real,reference_real
168,18,E7,08,C8,D3,C5,2C,D1,F0,0.375,-0.390625,0.125,-0.875,-0.703125,-0.921875,0.6875,-0.734375,-0.25,0.574951171875
169,EA,19,C9,C1,D6,09,ED,CA,E5,-0.34375,0.390625,-0.859375,-0.984375,-0.65625,0.140625,-0.296875,-0.84375,-0.421875,0.9443359375
170,E2,1D,1B,C3,2B,CE,F3,F6,C4,-0.46875,0.453125,0.421875,-0.953125,0.671875,-0.78125,-0.203125,-0.15625,-0.9375,-1.543212890625
171,CE,1F,18,25,3C,32,E6,14,14,-0.78125,0.484375,0.375,0.578125,0.9375,0.78125,-0.40625,0.3125,0.3125,-0.01318359375
172,DD,21,34,0C,24,E4,2C,EA,E7,-0.546875,0.515625,0.8125,0.1875,0.5625,-0.4375,0.6875,-0.34375,-0.390625,-0.4296875
173,08,0E,FC,2A,21,03,31,F3,F2,0.125,0.21875,-0.0625,0.65625,0.515625,0.046875,0.765625,-0.203125,-0.21875,-0.3251953125
174,3D,E8,D1,2D,18,E9,27,17,FA,0.953125,-0.375,-0.734375,0.703125,0.375,-0.359375,0.609375,0.359375,-0.09375,0.20361328125
175,04,3A,05,CD,F8,E7,3B,F8,F3,0.0625,0.90625,0.078125,-0.796875,-0.125,-0.390625,0.921875,-0.125,-0.203125,-0.393310546875
176,22,22,CA,17,38,0A,E3,37,C8,0.53125,0.53125,-0.84375,0.359375,0.875,0.15625,-0.453125,0.859375,-0.875,0.364013671875
177,FF,D9,07,F3,31,C9,FC,E5,CE,-0.015625,-0.609375,0.109375,-0.203125,0.765625,-0.859375,-0.0625,-0.421875,-0.78125,-0.190673828125
178,2C,13,ED,04,F9,C8,EA,C4,CD,0.6875,0.296875,-0.296875,0.0625,-0.109375,-0.875,-0.34375,-0.9375,-0.796875,-1.08837890625
179,2D,24,E6,C2,31,C9,DF,2D,09,0.703125,0.5625,-0.40625,-0.96875,0.765625,-0.859375,-0.515625,0.703125,0.140625,-0.276123046875
180,F8,24,36,0A,36,C9,02,18,2C,-0.125,0.5625,0.84375,0.15625,0.84375,-0.859375,0.03125,0.375,0.6875,0.18359375
181,FD,11,E5,1D,0A,3F,04,D9,26,-0.046875,0.265625,-0.421875,0.453125,0.15625,0.984375,0.0625,-0.609375,0.59375,0.54541015625
182,FA,D1,3B,FF,D5,DA,E1,37,28,-0.09375,-0.734375,0.921875,-0.015625,-0.671875,-0.59375,-0.484375,0.859375,0.625,0.6640625
183,C4,1A,EA,F8,1F,E6,E5,37,25,-0.9375,0.40625,-0.34375,-0.125,0.484375,-0.40625,-0.421875,0.859375,0.578125,-0.00341796875
184,2A,1F,3B,21,1F,E5,1A,38,09,0.65625,0.484375,0.921875,0.515625,0.484375,-0.421875,0.40625,0.875,0.140625,1.079833984375
185,1C,D6,FC,04,1D,02,DE,3E,FE,0.4375,-0.65625,-0.0625,0.0625,0.453125,0.03125,-0.53125,0.96875,-0.03125,0.240234375
186,CF,2C,EF,3A,C4,22,17,1C,C5,-0.765625,0.6875,-0.265625,0.90625,-0.9375,0.53125,0.359375,0.4375,-0.921875,0.462158203125
187,01,01,E6,CB,0F,EF,3E,DE,F2,0.015625,0.015625,-0.40625,-0.828125,0.234375,-0.265625,0.96875,-0.53125,-0.21875,-0.1728515625
188,14,D1,D3,CB,2D,25,CF,E4,15,0.3125,-0.734375,-0.703125,-0.828125,0.703125,0.578125,-0.765625,-0.4375,0.328125,1.02392578125
189,C7,C8,D8,23,E0,20,D5,11,16,-0.890625,-0.875,-0.625,0.546875,-0.5,0.5,-0.671875,0.265625,0.34375,0.916748046875
190,12,D6,FC,E0,E9,EB,34,D8,F3,0.28125,-0.65625,-0.0625,-0.5,-0.359375,-0.328125,0.8125,-0.625,-0.203125,0.1728515625
191,24,CA,24,34,0F,36,FA,24,40,0.5625,-0.84375,0.5625,0.8125,0.234375,0.84375,-0.09375,0.5625,1.0,0.82421875
192,FF,FA,3A,19,01,F3,1C,3C,01,-0.015625,-0.09375,0.90625,0.390625,0.015625,-0.203125,0.4375,0.9375,0.015625,0.797119140625
193,FB,01,C5,29,1D,10,19,27,F7,-0.078125,0.015625,-0.921875,0.640625,0.453125,0.25,0.390625,0.609375,-0.140625,-0.141845703125
194,09,DF,07,13,08,D9,E4,C5,F6,0.140625,-0.515625,0.109375,0.296875,0.125,-0.609375,-0.4375,-0.921875,-0.15625,-0.14599609375
195,0A,ED,16,F1,FC,DA,04,DC,DC,0.15625,-0.296875,0.34375,-0.234375,-0.0625,-0.59375,0.0625,-0.5625,-0.5625,-0.24267578125
196,F7,12,02,DD,09,1A,DB,CF,2F,-0.140625,0.28125,0.03125,-0.546875,0.140625,0.40625,-0.578125,-0.765625,0.734375,1.2294921875
197,EC,08,FF,01,E8,D3,19,17,38,-0.3125,0.125,-0.015625,0.015625,-0.375,-0.703125,0.390625,0.359375,0.875,0.90380859375
198,FF,2D,01,3E,D5,E6,23,F6,08,-0.015625,0.703125,0.015625,0.96875,-0.671875,-0.40625,0.546875,-0.15625,0.125,-0.29296875
199,31,DB,C8,C2,0F,39,DF,01,F7,0.765625,-0.578125,-0.875,-0.96875,0.234375,0.890625,-0.515625,0.015625,-0.140625,-0.0400390625
200,FF,29,31,0B,FD,34,F9,E7,FD,-0.015625,0.640625,0.765625,0.171875,-0.046875,0.8125,-0.109375,-0.390625,-0.046875,0.323486328125
201,15,DE,1F,F0,C8,19,31,34,3E,0.328125,-0.53125,0.484375,-0.25,-0.875,0.390625,0.765625,0.8125,0.96875,0.641845703125
202,C6,3D,33,32,C1,16,D9,33,E3,-0.90625,0.953125,0.796875,0.78125,-0.984375,0.34375,-0.609375,0.796875,-0.453125,0.903564453125
203,C7,0B,19,04,F5,C9,1D,C1,0A,-0.890625,0.171875,0.390625,0.0625,-0.171875,-0.859375,0.453125,-0.984375,0.15625,0.277099609375
204,CC,FA,0B,E0,21,E1,2F,F2,18,-0.8125,-0.09375,0.171875,-0.5,0.515625,-0.484375,0.734375,-0.21875,0.375,0.237060546875
205,FA,E9,CC,0E,C7,FC,F4,E5,E0,-0.09375,-0.359375,-0.8125,0.21875,-0.890625,-0.0625,-0.1875,-0.421875,-0.5,-0.333984375
206,FE,31,26,E7,0C,11,1C,10,C8,-0.03125,0.765625,0.59375,-0.390625,0.1875,0.265625,0.4375,0.25,-0.875,-0.515380859375
207,D2,25,E2,09,C7,0A,E5,C5,C2,-0.71875,0.578125,-0.46875,0.140625,-0.890625,0.15625,-0.421875,-0.921875,-0.96875,-0.170166015625
208,DF,02,20,C4,01,EB,0E,1A,CB,-0.515625,0.03125,0.5,-0.9375,0.015625,-0.328125,0.21875,0.40625,-0.828125,-1.117919921875
209,E0,2F,15,D5,05,EF,D4,F4,04,-0.5,0.734375,0.328125,-0.671875,0.078125,-0.265625,-0.6875,-0.1875,0.0625,-0.271240234375
210,14,31,E3,3F,EF,13,F3,F9,18,0.3125,0.765625,-0.453125,0.984375,-0.265625,0.296875,-0.203125,-0.109375,0.375,0.503662109375
211,1F,C9,C3,EC,E9,F9,39,E7,DD,0.484375,-0.859375,-0.953125,-0.3125,-0.359375,-0.109375,0.890625,-0.390625,-0.546875,-1.353759765625
212,F7,EB,F5,03,CE,21,11,20,F8,-0.140625,-0.328125,-0.171875,0.046875,-0.78125,0.515625,0.265625,0.5,-0.125,-0.20654296875
213,D6,1F,30,32,1C,D0,E6,18,C5,-0.65625,0.484375,0.75,0.78125,0.4375,-0.75,-0.40625,0.375,-0.921875,-1.583984375
214,E4,F2,26,C3,E3,12,C1,E8,1E,-0.4375,-0.21875,0.59375,-0.953125,-0.453125,0.28125,-0.984375,-0.375,0.46875,0.37841796875
215,FC,1F,DF,1B,D4,11,25,C8,E4,-0.0625,0.484375,-0.515625,0.421875,-0.6875,0.265625,0.578125,-0.875,-0.4375,-0.93310546875
216,EA,31,C9,F5,3F,CC,3A,C9,06,-0.34375,0.765625,-0.859375,-0.171875,0.984375,-0.8125,0.90625,-0.859375,0.09375,-1.497802734375
217,FA,17,E5,FC,2F,D5,33,CC,D6,-0.09375,0.359375,-0.421875,-0.0625,0.734375,-0.671875,0.796875,-0.8125,-0.65625,-1.251953125
218,DD,05,E8,FC,C8,E7,C1,D0,14,-0.546875,0.078125,-0.375,-0.0625,-0.875,-0.390625,-0.984375,-0.75,0.3125,1.176513671875
219,07,FB,C3,21,CD,19,F4,30,CC,0.109375,-0.078125,-0.953125,0.515625,-0.796875,0.390625,-0.1875,0.75,-0.8125,-0.36474609375
220,ED,C5,38,0F,EB,D5,32,ED,D0,-0.296875,-0.921875,0.875,0.234375,-0.328125,-0.671875,0.78125,-0.296875,-0.75,0.580810546875
221,FC,EF,29,C8,22,32,C8,17,1D,-0.0625,-0.265625,0.640625,-0.875,0.53125,0.78125,-0.875,0.359375,0.453125,-0.66259765625
222,21,2F,FC,13,0B,F8,D1,05,03,0.515625,0.734375,-0.0625,0.296875,0.171875,-0.125,-0.734375,0.078125,0.046875,0.11279296875
223,EC,1D,32,01,F0,01,1E,E7,2A,-0.3125,0.453125,0.78125,0.015625,-0.25,0.015625,0.46875,-0.390625,0.65625,1.1015625
224,15,1A,0C,C9,13,2F,16,2C,D3,0.328125,0.40625,0.1875,-0.859375,0.296875,0.734375,0.34375,0.6875,-0.703125,-0.833740234375
225,FA,1C,39,CB,DA,DF,E1,13,F5,-0.09375,0.4375,0.890625,-0.828125,-0.59375,-0.515625,-0.484375,0.296875,-0.171875,-1.01904296875
226,36,16,19,34,2E,C4,F6,13,1D,0.84375,0.34375,0.390625,0.8125,0.71875,-0.9375,-0.15625,0.296875,0.453125,0.91748046875
227,34,DA,FF,33,D8,C5,F6,D6,C4,0.8125,-0.59375,-0.015625,0.796875,-0.625,-0.921875,-0.15625,-0.65625,-0.9375,-1.41845703125
228,F2,11,12,2E,E4,E3,34,C7,0C,-0.21875,0.265625,0.28125,0.71875,-0.4375,-0.453125,0.8125,-0.890625,0.1875,-0.248779296875
229,D1,21,CF,2B,E5,37,11,23,DA,-0.734375,0.515625,-0.765625,0.671875,-0.421875,0.859375,0.265625,0.546875,-0.59375,0.3232421875
230,16,14,F3,07,05,2C,40,29,FF,0.34375,0.3125,-0.203125,0.109375,0.078125,0.6875,1.0,0.640625,-0.015625,0.093017578125
231,CD,11,3D,DB,D1,D8,CB,02,DA,-0.796875,0.265625,0.953125,-0.578125,-0.734375,-0.625,-0.828125,0.03125,-0.59375,-0.98193359375
232,31,32,30,04,F9,15,F4,08,C8,0.765625,0.78125,0.75,0.0625,-0.109375,0.328125,-0.1875,0.125,-0.875,-0.835205078125
233,06,08,DC,D7,F8,33,3F,1B,EA,0.09375,0.125,-0.5625,-0.640625,-0.125,0.796875,0.984375,0.421875,-0.34375,-1.079833984375
234,EA,37,E2,0D,1C,E4,37,E0,3F,-0.34375,0.859375,-0.46875,0.203125,0.4375,-0.4375,0.859375,-0.5,0.984375,-0.04638671875
235,1A,04,0A,32,2E,C6,E9,C1,F6,0.40625,0.0625,0.15625,0.78125,0.71875,-0.90625,-0.359375,-0.984375,-0.15625,-0.74609375
236,1A,F2,08,D5,DA,EA,E1,1B,24,0.40625,-0.21875,0.125,-0.671875,-0.59375,-0.34375,-0.484375,0.421875,0.5625,0.052490234375
237,E8,2B,ED,2B,1A,01,22,25,DC,-0.375,0.671875,-0.296875,0.671875,0.40625,0.015625,0.53125,0.578125,-0.5625,-0.4736328125
238,33,EC,C8,3F,3F,15,C6,C2,24,0.796875,-0.3125,-0.875,0.984375,0.984375,0.328125,-0.90625,-0.96875,0.5625,1.083740234375
239,18,2C,3B,10,28,EF,F4,0F,E7,0.375,0.6875,0.921875,0.25,0.625,-0.265625,-0.1875,0.234375,-0.390625,-0.453125
240,14,31,F9,32,22,E1,C9,E8,0C,0.3125,0.765625,-0.109375,0.78125,0.53125,-0.484375,-0.859375,-0.375,0.1875,-0.21630859375
241,0A,D5,18,E9,F1,CE,1B,E0,DA,0.15625,-0.671875,0.375,-0.359375,-0.234375,-0.78125,0.421875,-0.5,-0.59375,0.232421875
242,33,EB,27,C7,01,13,1A,FB,D6,0.796875,-0.328125,0.609375,-0.890625,0.015625,0.296875,0.40625,-0.078125,-0.65625,-0.424072265625
243,06,31,E6,F4,15,ED,13,F5,D5,0.09375,0.765625,-0.40625,-0.1875,0.328125,-0.296875,0.296875,-0.171875,-0.671875,-0.956787109375
244,FD,C8,CA,F7,EC,27,C7,EC,0D,-0.046875,-0.875,-0.84375,-0.140625,-0.3125,0.609375,-0.890625,-0.3125,0.203125,0.47998046875
245,09,0F,0A,3B,DD,01,CA,22,06,0.140625,0.234375,0.15625,0.921875,-0.546875,0.015625,-0.84375,0.53125,0.09375,0.37841796875
246,3C,CF,05,E2,F6,37,DD,D1,F4,0.9375,-0.765625,0.078125,-0.46875,-0.15625,0.859375,-0.546875,-0.734375,-0.1875,-0.6904296875
247,E3,23,1B,E2,2B,DE,C8,D6,0A,-0.453125,0.546875,0.421875,-0.46875,0.671875,-0.53125,-0.875,-0.65625,0.15625,-0.500244140625
248,23,1C,D5,F2,29,11,22,D4,27,0.546875,0.4375,-0.671875,-0.21875,0.640625,0.265625,0.53125,-0.6875,0.609375,0.869384765625
249,D6,C4,FD,13,11,FE,D7,09,FD,-0.65625,-0.9375,-0.046875,0.296875,0.265625,-0.03125,-0.640625,0.140625,-0.046875,-0.1201171875
250,C0,E2,F1,1E,3D,3D,09,ED,2E,-1.0,-0.46875,-0.234375,0.46875,0.953125,0.953125,0.140625,-0.296875,0.71875,-0.853271484375
251,26,3B,E1,40,0C,13,DE,36,D3,0.59375,0.921875,-0.484375,1.0,0.1875,0.296875,-0.53125,0.84375,-0.703125,0.782958984375
252,18,37,27,DB,3D,2C,3F,26,39,0.375,0.859375,0.609375,-0.578125,0.953125,0.6875,0.984375,0.59375,0.890625,2.095458984375
253,DC,DB,DF,FD,D7,34,2B,EC,E1,-0.5625,-0.578125,-0.515625,-0.046875,-0.640625,0.8125,0.671875,-0.3125,-0.484375,-0.925537109375
254,D1,DA,E3,E8,1A,C8,08,28,DF,-0.734375,-0.59375,-0.453125,-0.375,0.40625,-0.875,0.125,0.625,-0.515625,-0.58544921875
255,11,E2,33,01,EF,36,02,F1,D8,0.265625,-0.46875,0.796875,0.015625,-0.265625,0.84375,0.03125,-0.234375,-0.625,-1.06982421875
256,CE,E8,C3,2F,33,2C,FE,ED,E5,-0.78125,-0.375,-0.953125,0.734375,0.796875,0.6875,-0.03125,-0.296875,-0.421875,-1.490478515625
257,D2,E5,E8,01,D8,03,FF,D2,0A,-0.71875,-0.421875,-0.375,0.015625,-0.625,0.046875,-0.015625,-0.71875,0.15625,0.580322265625
258,34,21,05,E0,1C,DF,2D,E4,D9,0.8125,0.515625,0.078125,-0.5,0.4375,-0.515625,0.703125,-0.4375,-0.609375,-0.24609375
259,24,DB,E4,19,F1,F2,35,2F,3F,0.5625,-0.578125,-0.4375,0.390625,-0.234375,-0.21875,0.828125,0.734375,0.984375,0.903564453125
260,08,F0,0B,F4,3C,E2,2A,25,E4,0.125,-0.25,0.171875,-0.1875,0.9375,-0.46875,0.65625,0.578125,-0.4375,-0.19873046875
261,24,19,26,02,D2,FE,3A,34,E9,0.5625,0.390625,0.59375,0.03125,-0.71875,-0.03125,0.90625,0.8125,-0.359375,-0.21240234375
262,13,C4,1C,0B,F2,E3,CB,DF,F7,0.296875,-0.9375,0.4375,0.171875,-0.21875,-0.453125,-0.828125,-0.515625,-0.140625,-0.231689453125
263,F6,D4,19,C1,D7,E4,D7,28,3A,-0.15625,-0.6875,0.390625,-0.984375,-0.640625,-0.4375,-0.640625,0.625,0.90625,0.441650390625
264,FC,EB,2C,21,13,36,C9,0C,E2,-0.0625,-0.328125,0.6875,0.515625,0.296875,0.84375,-0.859375,0.1875,-0.46875,-1.25830078125
265,3C,C8,31,35,C7,31,01,33,FC,0.9375,-0.875,0.765625,0.828125,-0.890625,0.765625,0.015625,0.796875,-0.0625,-0.8955078125
266,3D,E8,D9,11,3D,E1,18,E2,F0,0.953125,-0.375,-0.609375,0.265625,0.953125,-0.484375,0.375,-0.46875,-0.25,0.487060546875
267,0F,23,FF,37,14,C5,0F,C4,DF,0.234375,0.546875,-0.015625,0.859375,0.3125,-0.921875,0.234375,-0.9375,-0.515625,-1.755859375
268,04,F4,18,F4,28,07,0C,0F,01,0.0625,-0.1875,0.375,-0.1875,0.625,0.109375,0.1875,0.234375,0.015625,0.060546875
269,04,C1,D3,E8,DD,D9,19,F9,D5,0.0625,-0.984375,-0.703125,-0.375,-0.546875,-0.609375,0.390625,-0.109375,-0.671875,-0.33984375
270,14,D7,E6,DA,17,01,C2,1A,D7,0.3125,-0.640625,-0.40625,-0.59375,0.359375,0.015625,-0.96875,0.40625,-0.640625,-0.385986328125
271,E1,CD,0C,07,E0,3F,F3,D1,27,-0.484375,-0.796875,0.1875,0.109375,-0.5,0.984375,-0.203125,-0.734375,0.609375,-0.05126953125
272,02,FC,0E,FD,F7,C6,26,06,1B,0.03125,-0.0625,0.21875,-0.046875,-0.140625,-0.90625,0.59375,0.09375,0.421875,0.599609375
273,C8,FD,EC,03,19,E1,1E,19,C9,-0.875,-0.046875,-0.3125,0.046875,0.390625,-0.484375,0.46875,0.390625,-0.859375,-1.306640625
274,2E,10,E2,32,C6,0A,2D,1D,35,0.71875,0.25,-0.46875,0.78125,-0.90625,0.15625,0.703125,0.453125,0.828125,0.240234375
275,FE,35,C6,2A,D9,13,3F,FF,2C,-0.03125,0.828125,-0.90625,0.65625,-0.609375,0.296875,0.984375,-0.015625,0.6875,0.050048828125
276,17,2C,C1,FE,13,1D,38,D7,03,0.359375,0.6875,-0.984375,-0.03125,0.296875,0.453125,0.875,-0.640625,0.046875,-0.376220703125
277,10,F3,36,01,C9,12,1F,19,FF,0.25,-0.203125,0.84375,0.015625,-0.859375,0.28125,0.484375,0.390625,-0.015625,0.127197265625
278,FC,2D,1A,1A,29,CD,1A,2D,1E,-0.0625,0.703125,0.40625,0.40625,0.640625,-0.796875,0.40625,0.703125,0.46875,0.319091796875
279,39,F3,21,22,20,02,FE,36,DC,0.890625,-0.203125,0.515625,0.53125,0.5,0.03125,-0.03125,0.84375,-0.5625,0.30859375
280,E9,D6,2C,2B,EE,F3,25,12,F7,-0.359375,-0.65625,0.6875,0.671875,-0.28125,-0.203125,0.578125,0.28125,-0.140625,0.68017578125
281,3A,04,CC,EF,ED,D3,10,07,1A,0.90625,0.0625,-0.8125,-0.265625,-0.296875,-0.703125,0.25,0.109375,0.40625,-0.138916015625
282,34,DB,E4,12,1E,18,C7,25,DF,0.8125,-0.578125,-0.4375,0.28125,0.46875,0.375,-0.890625,0.578125,-0.515625,0.20068359375
283,C9,3C,CF,39,DB,DA,35,1D,3B,-0.859375,0.9375,-0.765625,0.890625,-0.578125,-0.59375,0.828125,0.453125,0.921875,0.631591796875
284,C5,17,F8,E3,F7,27,FC,37,38,-0.921875,0.359375,-0.125,-0.453125,-0.140625,0.609375,-0.0625,0.859375,0.875,0.842041015625
285,0D,CF,D1,05,2A,40,1C,C0,34,0.203125,-0.765625,-0.734375,0.078125,0.65625,1.0,0.4375,-1.0,0.8125,-0.21923828125
286,0C,D0,1A,38,E3,09,10,0D,EB,0.1875,-0.75,0.40625,0.875,-0.453125,0.140625,0.25,0.203125,-0.328125,-0.2392578125
287,06,36,07,D6,09,1F,CA,2E,FD,0.09375,0.84375,0.109375,-0.65625,0.140625,0.484375,-0.84375,0.71875,-0.046875,-0.18896484375
288,DB,DD,CA,2D,29,F5,3E,DD,C0,-0.578125,-0.546875,-0.84375,0.703125,0.640625,-0.171875,0.96875,-0.546875,-1.0,-2.478271484375
289,2A,21,D7,E9,CA,07,04,11,2C,0.65625,0.515625,-0.640625,-0.359375,-0.84375,0.109375,0.0625,0.265625,0.6875,0.0546875
290,2C,EC,F6,D3,0B,F2,19,E7,EE,0.6875,-0.3125,-0.15625,-0.703125,0.171875,-0.21875,0.390625,-0.390625,-0.28125,0.118896484375
291,13,D3,DE,07,15,D0,F5,FA,F4,0.296875,-0.703125,-0.53125,0.109375,0.328125,-0.75,-0.171875,-0.09375,-0.1875,0.518310546875
292,C9,18,19,E0,05,2A,1F,C1,E9,-0.859375,0.375,0.390625,-0.5,0.078125,0.65625,0.484375,-0.984375,-0.359375,0.5009765625
293,DC,2F,19,20,C2,1F,D2,D8,FB,-0.5625,0.734375,0.390625,0.5,-0.96875,0.484375,-0.71875,-0.625,-0.078125,0.229248046875
294,0E,E1,2E,1D,3C,D2,FC,EF,F3,0.21875,-0.484375,0.71875,0.453125,0.9375,-0.71875,-0.0625,-0.265625,-0.203125,0.184814453125
295,CD,34,D0,C7,C2,25,2F,E9,D8,-0.796875,0.8125,-0.75,-0.890625,-0.96875,0.578125,0.734375,-0.359375,-0.625,0.385986328125
296,E4,F7,0F,E2,1F,1E,37,38,1F,-0.4375,-0.140625,0.234375,-0.46875,0.484375,0.46875,0.859375,0.875,0.484375,-0.002197265625
297,38,24,F2,C3,DC,39,15,29,C7,0.875,0.5625,-0.21875,-0.953125,-0.5625,0.890625,0.328125,0.640625,-0.890625,-1.564208984375
298,25,E4,E6,F8,2B,1B,3E,C1,F8,0.578125,-0.4375,-0.40625,-0.125,0.671875,0.421875,0.96875,-0.984375,-0.125,-0.191650390625
299,0F,F9,F2,33,01,D3,F2,F3,E5,0.234375,-0.109375,-0.21875,0.796875,0.015625,-0.703125,-0.21875,-0.203125,-0.421875,-0.455322265625
300,CD,2B,19,3D,18,FF,36,0F,31,-0.796875,0.671875,0.390625,0.953125,0.375,-0.015625,0.84375,0.234375,0.765625,1.00927734375
301,32,FE,DB,EC,31,F6,F2,DC,23,0.78125,-0.03125,-0.578125,-0.3125,0.765625,-0.15625,-0.21875,-0.5625,0.546875,1.4521484375
302,C0,2F,D5,DB,E3,F7,0B,20,FE,-1.0,0.734375,-0.671875,-0.578125,-0.453125,-0.140625,0.171875,0.5,-0.03125,-0.0859375
303,16,C5,0F,0B,CA,3C,0C,FD,DB,0.34375,-0.921875,0.234375,0.171875,-0.84375,0.9375,0.1875,-0.046875,-0.578125,-1.696533203125
304,03,2D,19,CB,E8,36,CE,10,2F,0.046875,0.703125,0.390625,-0.828125,-0.375,0.84375,-0.78125,0.25,0.734375,0.7978515625
305,17,11,C5,E4,DE,E1,15,E9,C2,0.359375,0.265625,-0.921875,-0.4375,-0.53125,-0.484375,0.328125,-0.359375,-0.96875,-1.43359375
306,C7,F5,F7,07,E8,26,37,33,38,-0.890625,-0.171875,-0.140625,0.109375,-0.375,0.59375,0.859375,0.796875,0.875,1.0732421875
307,F0,F9,30,D5,33,28,E7,C0,04,-0.25,-0.109375,0.75,-0.671875,0.796875,0.625,-0.390625,-1.0,0.0625,0.173828125
308,D9,D8,F1,F4,1F,19,27,24,F3,-0.609375,-0.625,-0.234375,-0.1875,0.484375,0.390625,0.609375,0.5625,-0.203125,-0.99072265625
309,ED,F1,03,FE,09,35,EE,08,D9,-0.296875,-0.234375,0.046875,-0.03125,0.140625,0.828125,-0.28125,0.125,-0.609375,-0.8623046875
310,09,0B,17,FA,D2,ED,E3,D8,36,0.140625,0.171875,0.359375,-0.09375,-0.71875,-0.296875,-0.453125,-0.625,0.84375,0.58740234375
311,1A,39,39,E3,E7,FF,F4,F6,CB,0.40625,0.890625,0.890625,-0.453125,-0.390625,-0.015625,-0.1875,-0.15625,-0.828125,-1.096923828125
312,36,2E,0B,F0,0C,05,F0,1D,E1,0.84375,0.71875,0.171875,-0.25,0.1875,0.078125,-0.25,0.453125,-0.484375,-0.42626953125
313,EF,2A,1C,DA,EB,03,D4,1F,0F,-0.265625,0.65625,0.4375,-0.59375,-0.328125,0.046875,-0.6875,0.484375,0.234375,-0.236083984375
314,EF,EA,D8,D9,09,06,2C,26,1D,-0.265625,-0.34375,-0.625,-0.609375,0.140625,0.09375,0.6875,0.59375,0.453125,-0.407958984375
315,0A,DE,F8,33,24,1F,31,2B,E1,0.15625,-0.53125,-0.125,0.796875,0.5625,0.484375,0.765625,0.671875,-0.484375,-0.214111328125
316,34,3C,0C,0A,2B,27,33,FC,2F,0.8125,0.9375,0.1875,0.15625,0.671875,0.609375,0.796875,-0.0625,0.734375,1.9912109375
317,F8,F9,FF,0C,C4,DD,2C,C4,32,-0.125,-0.109375,-0.015625,0.1875,-0.9375,-0.546875,0.6875,-0.9375,0.78125,0.771728515625
318,37,FC,32,34,F1,23,DB,F3,D6,0.859375,-0.0625,0.78125,0.8125,-0.234375,0.546875,-0.578125,-0.203125,-0.65625,-1.508544921875
319,E7,3D,12,EA,CC,2D,37,3F,C6,-0.390625,0.953125,0.28125,-0.34375,-0.8125,0.703125,0.859375,0.984375,-0.90625,-0.015380859375
320,25,E7,D9,FF,E7,37,D3,EF,D5,0.578125,-0.390625,-0.609375,-0.015625,-0.390625,0.859375,-0.703125,-0.265625,-0.671875,-0.80078125
321,1C,FF,FE,33,0C,02,2E,0B,33,0.4375,-0.015625,-0.03125,0.796875,0.1875,0.03125,0.71875,0.171875,0.796875,0.992919921875
322,13,1D,04,CF,0B,30,21,3B,E1,0.296875,0.453125,0.0625,-0.765625,0.171875,0.75,0.515625,0.921875,-0.484375,-0.76708984375
323,2E,D5,C2,C5,DB,DD,24,01,30,0.71875,-0.671875,-0.96875,-0.921875,-0.578125,-0.546875,0.5625,0.015625,0.75,0.142578125
324,EE,D3,E5,D9,22,38,06,07,08,-0.28125,-0.703125,-0.421875,-0.609375,0.53125,0.875,0.09375,0.109375,0.125,-0.745849609375
325,19,2A,2A,F9,01,FC,D5,C9,29,0.390625,0.65625,0.65625,-0.109375,0.015625,-0.0625,-0.671875,-0.859375,0.640625,0.2587890625
326,F8,D6,C5,C3,F7,09,35,21,F4,-0.125,-0.65625,-0.921875,-0.953125,-0.140625,0.140625,0.828125,0.515625,-0.1875,-1.51708984375
327,0B,C3,D5,F8,0C,17,36,EE,F2,0.171875,-0.953125,-0.671875,-0.125,0.1875,0.359375,0.84375,-0.28125,-0.21875,-1.060791015625
328,D2,E4,D8,29,10,25,C8,FD,14,-0.71875,-0.4375,-0.625,0.640625,0.25,0.578125,-0.875,-0.046875,0.3125,0.396728515625
329,DC,04,C5,13,0D,13,C5,06,EE,-0.5625,0.0625,-0.921875,0.296875,0.203125,0.296875,-0.921875,0.09375,-0.28125,0.500732421875
330,DE,3E,03,1B,FF,32,D5,FE,1A,-0.53125,0.96875,0.046875,0.421875,-0.015625,0.78125,-0.671875,-0.03125,0.40625,1.126708984375
331,D6,D2,FF,05,30,12,DE,EA,2B,-0.65625,-0.71875,-0.015625,0.078125,0.75,0.28125,-0.53125,-0.34375,0.671875,-0.041015625
332,D5,E8,E9,0D,1C,D4,F8,2E,14,-0.671875,-0.375,-0.359375,0.203125,0.4375,-0.6875,-0.125,0.71875,0.3125,0.46728515625
333,2E,2D,03,E3,E9,04,34,E4,25,0.71875,0.703125,0.046875,-0.453125,-0.359375,0.0625,0.8125,-0.4375,0.578125,0.60009765625
334,E1,DE,C7,F2,28,F5,10,CB,E8,-0.484375,-0.53125,-0.890625,-0.21875,0.625,-0.171875,0.25,-0.828125,-0.375,-0.6279296875
335,03,C2,E4,28,CD,25,11,DD,D7,0.046875,-0.96875,-0.4375,0.625,-0.796875,0.578125,0.265625,-0.546875,-0.640625,-1.696044921875
336,16,09,EC,27,06,37,EC,F9,2B,0.34375,0.140625,-0.3125,0.609375,0.09375,0.859375,-0.3125,-0.109375,0.671875,0.85595703125
